Plate	Cell Type	Day	Dose	Molecule	Rep	CTG Signal
Plate07: C1	OCI-Ly1	D5	1000	Piceatannol	1	1129144
Plate07: C1	OCI-Ly1	D5	1000	DMSO	1	669679
Plate07: C1	OCI-Ly1	D5	1000	SIRT1/2 Inhibitor IV	1	702024
Plate07: C1	OCI-Ly1	D5	1000	GSK126	1	1136859
Plate07: C1	OCI-Ly1	D5	1000	EPZ5676	1	1008072
Plate07: C1	OCI-Ly1	D5	1000	RGFP966	1	747109
Plate07: C1	OCI-Ly1	D5	1000	CAY10591	1	1269295
Plate07: C1	OCI-Ly1	D5	1000	DMSO	1	812630
Plate07: C1	OCI-Ly1	D5	1000	I-CBP112 (hydrochloride)	1	733016
Plate07: C1	OCI-Ly1	D5	1000	CPI-203	1	171289
Plate07: C1	OCI-Ly1	D5	1000	MC 1568	1	839896
Plate07: C1	OCI-Ly1	D5	1000	BRD73954	1	1166822
Plate07: C1	OCI-Ly1	D5	1000	(±)-EX-527	1	1129866
Plate07: C1	OCI-Ly1	D5	1000	DMSO	1	873310
Plate07: C1	OCI-Ly1	D5	1000	SGC-CBP30	1	657592
Plate07: C1	OCI-Ly1	D5	1000	MS-436	1	1050799
Plate07: C1	OCI-Ly1	D5	1000	B32B3	1	469866
Plate07: C1	OCI-Ly1	D5	1000	trans-Resveratrol	1	1300808
Plate07: C1	OCI-Ly1	D5	1000	SAHA	1	369638
Plate07: C1	OCI-Ly1	D5	1000	DMSO	1	807263
Plate07: C1	OCI-Ly1	D5	1000	UNC0642	1	725428
Plate07: C1	OCI-Ly1	D5	1000	6-Thioguanine	1	80169
Plate07: C1	OCI-Ly1	D5	1000	α-Hydroxyglutaric Acid (sodium salt)	1	1232519
Plate07: C1	OCI-Ly1	D5	1000	2,4-DPD	1	1133722
Plate07: C1	OCI-Ly1	D5	1000	Tranylcypromine (hydrochloride)	1	1210170
Plate07: C1	OCI-Ly1	D5	1000	DMSO	1	876402
Plate07: C1	OCI-Ly1	D5	1000	UNC1999	1	696134
Plate07: C1	OCI-Ly1	D5	1000	Tubastatin A	1	1266234
Plate07: C1	OCI-Ly1	D5	1000	S-(5'-Adenosyl)-L-methionine (tosylate)	1	1348285
Plate07: C1	OCI-Ly1	D5	1000	DMOG	1	1261199
Plate07: C1	OCI-Ly1	D5	1000	Unused	1	1235053
Plate07: C1	OCI-Ly1	D5	1000	DMSO	1	851466
Plate07: C1	OCI-Ly1	D5	1000	(R)-PFI-2 (hydrochloride)	1	790238
Plate07: C1	OCI-Ly1	D5	1000	3,3'-Diindolylmethane	1	1225276
Plate07: C1	OCI-Ly1	D5	1000	RVX-208	1	1041718
Plate07: C1	OCI-Ly1	D5	1000	Trichostatin A	1	8420
Plate07: C1	OCI-Ly1	D5	1000	Unused	1	1100562
Plate07: C1	OCI-Ly1	D5	1000	DMSO	1	804007
Plate07: C1	OCI-Ly1	D5	1000	HPOB	1	567925
Plate07: C1	OCI-Ly1	D5	1000	OTX015	1	166994
Plate07: C1	OCI-Ly1	D5	1000	CUDC-101	1	65921
Plate07: C1	OCI-Ly1	D5	1000	CAY10398	1	1081873
Plate07: C1	OCI-Ly1	D5	1000	Unused	1	996140
Plate07: C1	OCI-Ly1	D5	1000	DMSO	1	871462
Plate07: C1	OCI-Ly1	D5	1000	PFI-3	1	256814
Plate07: C1	OCI-Ly1	D5	1000	5-Methylcytidine	1	757831
Plate07: C1	OCI-Ly1	D5	1000	LAQ824	1	3967
Plate07: C1	OCI-Ly1	D5	1000	RSC-133	1	888628
Plate07: C1	OCI-Ly1	D5	1000	Unused	1	755316
Plate07: C1	OCI-Ly1	D5	1000	DMSO	1	254861
Plate08: C2	OCI-Ly1	D5	1000	Bromosporine	2	39214
Plate08: C2	OCI-Ly1	D5	1000	JIB-04	2	4049
Plate08: C2	OCI-Ly1	D5	1000	AGK7	2	875448
Plate08: C2	OCI-Ly1	D5	1000	Nullscript	2	686955
Plate08: C2	OCI-Ly1	D5	1000	BML-210	2	723482
Plate08: C2	OCI-Ly1	D5	1000	DMSO	2	130015
Plate08: C2	OCI-Ly1	D5	1000	GSK2801	2	757368
Plate08: C2	OCI-Ly1	D5	1000	CAY10683	2	1287301
Plate08: C2	OCI-Ly1	D5	1000	5-Methyl-2'-deoxycytidine	2	1435900
Plate08: C2	OCI-Ly1	D5	1000	GSK-LSD1 (hydrochloride)	2	1556406
Plate08: C2	OCI-Ly1	D5	1000	Piceatannol	2	1335071
Plate08: C2	OCI-Ly1	D5	1000	DMSO	2	795159
Plate08: C2	OCI-Ly1	D5	1000	SIRT1/2 Inhibitor IV	2	834285
Plate08: C2	OCI-Ly1	D5	1000	GSK126	2	1209240
Plate08: C2	OCI-Ly1	D5	1000	EPZ5676	2	1124588
Plate08: C2	OCI-Ly1	D5	1000	RGFP966	2	1143476
Plate08: C2	OCI-Ly1	D5	1000	CAY10591	2	1441567
Plate08: C2	OCI-Ly1	D5	1000	DMSO	2	925102
Plate08: C2	OCI-Ly1	D5	1000	I-CBP112 (hydrochloride)	2	884693
Plate08: C2	OCI-Ly1	D5	1000	CPI-203	2	185200
Plate08: C2	OCI-Ly1	D5	1000	MC 1568	2	1010824
Plate08: C2	OCI-Ly1	D5	1000	BRD73954	2	1224238
Plate08: C2	OCI-Ly1	D5	1000	(±)-EX-527	2	1235093
Plate08: C2	OCI-Ly1	D5	1000	DMSO	2	1024407
Plate08: C2	OCI-Ly1	D5	1000	SGC-CBP30	2	776077
Plate08: C2	OCI-Ly1	D5	1000	MS-436	2	1142846
Plate08: C2	OCI-Ly1	D5	1000	B32B3	2	584406
Plate08: C2	OCI-Ly1	D5	1000	trans-Resveratrol	2	1370286
Plate08: C2	OCI-Ly1	D5	1000	SAHA	2	478842
Plate08: C2	OCI-Ly1	D5	1000	DMSO	2	1026109
Plate08: C2	OCI-Ly1	D5	1000	UNC0642	2	922379
Plate08: C2	OCI-Ly1	D5	1000	6-Thioguanine	2	78520
Plate08: C2	OCI-Ly1	D5	1000	α-Hydroxyglutaric Acid (sodium salt)	2	1415414
Plate08: C2	OCI-Ly1	D5	1000	2,4-DPD	2	1413378
Plate08: C2	OCI-Ly1	D5	1000	Tranylcypromine (hydrochloride)	2	1312346
Plate08: C2	OCI-Ly1	D5	1000	DMSO	2	974154
Plate08: C2	OCI-Ly1	D5	1000	UNC1999	2	819268
Plate08: C2	OCI-Ly1	D5	1000	Tubastatin A	2	1271868
Plate08: C2	OCI-Ly1	D5	1000	S-(5'-Adenosyl)-L-methionine (tosylate)	2	1506033
Plate08: C2	OCI-Ly1	D5	1000	DMOG	2	1287914
Plate08: C2	OCI-Ly1	D5	1000	Unused	2	1274483
Plate08: C2	OCI-Ly1	D5	1000	DMSO	2	1053802
Plate08: C2	OCI-Ly1	D5	1000	(R)-PFI-2 (hydrochloride)	2	980900
Plate08: C2	OCI-Ly1	D5	1000	3,3'-Diindolylmethane	2	1275113
Plate08: C2	OCI-Ly1	D5	1000	RVX-208	2	1115208
Plate08: C2	OCI-Ly1	D5	1000	Trichostatin A	2	7587
Plate08: C2	OCI-Ly1	D5	1000	Unused	2	1334915
Plate08: C2	OCI-Ly1	D5	1000	DMSO	2	961335
Plate08: C2	OCI-Ly1	D5	1000	HPOB	2	846856
Plate08: C2	OCI-Ly1	D5	1000	OTX015	2	679685
Plate08: C2	OCI-Ly1	D5	1000	CUDC-101	2	181529
Plate08: C2	OCI-Ly1	D5	1000	CAY10398	2	6118
Plate08: C2	OCI-Ly1	D5	1000	Unused	2	1336054
Plate08: C2	OCI-Ly1	D5	1000	DMSO	2	1068252
Plate08: C2	OCI-Ly1	D5	1000	PFI-3	2	504221
Plate08: C2	OCI-Ly1	D5	1000	5-Methylcytidine	2	989841
Plate08: C2	OCI-Ly1	D5	1000	LAQ824	2	4606
Plate08: C2	OCI-Ly1	D5	1000	RSC-133	2	1179928
Plate08: C2	OCI-Ly1	D5	1000	Unused	2	1025760
Plate08: C2	OCI-Ly1	D5	1000	DMSO	2	476187
Plate09: C3	OCI-Ly1	D5	1000	Bromosporine	3	10515
Plate09: C3	OCI-Ly1	D5	1000	JIB-04	3	3739
Plate09: C3	OCI-Ly1	D5	1000	AGK7	3	845158
Plate09: C3	OCI-Ly1	D5	1000	Nullscript	3	674950
Plate09: C3	OCI-Ly1	D5	1000	BML-210	3	695826
Plate09: C3	OCI-Ly1	D5	1000	DMSO	3	146874
Plate09: C3	OCI-Ly1	D5	1000	GSK2801	3	460330
Plate09: C3	OCI-Ly1	D5	1000	CAY10683	3	1305212
Plate09: C3	OCI-Ly1	D5	1000	5-Methyl-2'-deoxycytidine	3	1485155
Plate09: C3	OCI-Ly1	D5	1000	GSK-LSD1 (hydrochloride)	3	1467483
Plate09: C3	OCI-Ly1	D5	1000	Piceatannol	3	1256127
Plate09: C3	OCI-Ly1	D5	1000	DMSO	3	891729
Plate09: C3	OCI-Ly1	D5	1000	SIRT1/2 Inhibitor IV	3	650191
Plate09: C3	OCI-Ly1	D5	1000	GSK126	3	1206572
Plate09: C3	OCI-Ly1	D5	1000	EPZ5676	3	1193213
Plate09: C3	OCI-Ly1	D5	1000	RGFP966	3	1196437
Plate09: C3	OCI-Ly1	D5	1000	CAY10591	3	1420378
Plate09: C3	OCI-Ly1	D5	1000	DMSO	3	956591
Plate09: C3	OCI-Ly1	D5	1000	I-CBP112 (hydrochloride)	3	646268
Plate09: C3	OCI-Ly1	D5	1000	CPI-203	3	183598
Plate09: C3	OCI-Ly1	D5	1000	MC 1568	3	1185550
Plate09: C3	OCI-Ly1	D5	1000	BRD73954	3	1414505
Plate09: C3	OCI-Ly1	D5	1000	(±)-EX-527	3	1384434
Plate09: C3	OCI-Ly1	D5	1000	DMSO	3	1010734
Plate09: C3	OCI-Ly1	D5	1000	SGC-CBP30	3	504710
Plate09: C3	OCI-Ly1	D5	1000	MS-436	3	1099157
Plate09: C3	OCI-Ly1	D5	1000	B32B3	3	594313
Plate09: C3	OCI-Ly1	D5	1000	trans-Resveratrol	3	1449543
Plate09: C3	OCI-Ly1	D5	1000	SAHA	3	535390
Plate09: C3	OCI-Ly1	D5	1000	DMSO	3	1036454
Plate09: C3	OCI-Ly1	D5	1000	UNC0642	3	614681
Plate09: C3	OCI-Ly1	D5	1000	6-Thioguanine	3	75634
Plate09: C3	OCI-Ly1	D5	1000	α-Hydroxyglutaric Acid (sodium salt)	3	1446469
Plate09: C3	OCI-Ly1	D5	1000	2,4-DPD	3	1539225
Plate09: C3	OCI-Ly1	D5	1000	Tranylcypromine (hydrochloride)	3	1358805
Plate09: C3	OCI-Ly1	D5	1000	DMSO	3	1103339
Plate09: C3	OCI-Ly1	D5	1000	UNC1999	3	575305
Plate09: C3	OCI-Ly1	D5	1000	Tubastatin A	3	1323147
Plate09: C3	OCI-Ly1	D5	1000	S-(5'-Adenosyl)-L-methionine (tosylate)	3	1511967
Plate09: C3	OCI-Ly1	D5	1000	DMOG	3	1441809
Plate09: C3	OCI-Ly1	D5	1000	Unused	3	1493898
Plate09: C3	OCI-Ly1	D5	1000	DMSO	3	1183615
Plate09: C3	OCI-Ly1	D5	1000	(R)-PFI-2 (hydrochloride)	3	814148
Plate09: C3	OCI-Ly1	D5	1000	3,3'-Diindolylmethane	3	1274554
Plate09: C3	OCI-Ly1	D5	1000	RVX-208	3	1118146
Plate09: C3	OCI-Ly1	D5	1000	Trichostatin A	3	9496
Plate09: C3	OCI-Ly1	D5	1000	Unused	3	1389859
Plate09: C3	OCI-Ly1	D5	1000	DMSO	3	1056637
Plate09: C3	OCI-Ly1	D5	1000	HPOB	3	632809
Plate09: C3	OCI-Ly1	D5	1000	OTX015	3	198969
Plate09: C3	OCI-Ly1	D5	1000	CUDC-101	3	19603
Plate09: C3	OCI-Ly1	D5	1000	CAY10398	3	1294724
Plate09: C3	OCI-Ly1	D5	1000	Unused	3	1312288
Plate09: C3	OCI-Ly1	D5	1000	DMSO	3	919366
Plate09: C3	OCI-Ly1	D5	1000	PFI-3	3	354614
Plate09: C3	OCI-Ly1	D5	1000	5-Methylcytidine	3	950311
Plate09: C3	OCI-Ly1	D5	1000	LAQ824	3	4784
Plate09: C3	OCI-Ly1	D5	1000	RSC-133	3	1119680
Plate09: C3	OCI-Ly1	D5	1000	Unused	3	1021308
Plate09: C3	OCI-Ly1	D5	1000	DMSO	3	628833
Plate10: A1	OCI-Ly1	D5	500	(+)-Abscisic Acid	1	124075
Plate10: A1	OCI-Ly1	D5	500	Ellagic Acid	1	913985
Plate10: A1	OCI-Ly1	D5	500	coumarin-SAHA	1	560116
Plate10: A1	OCI-Ly1	D5	500	UNC0631	1	1064916
Plate10: A1	OCI-Ly1	D5	500	Decitabine	1	298392
Plate10: A1	OCI-Ly1	D5	500	DMSO	1	738273
Plate10: A1	OCI-Ly1	D5	500	3-amino Benzamide	1	799772
Plate10: A1	OCI-Ly1	D5	500	Scriptaid	1	786192
Plate10: A1	OCI-Ly1	D5	500	I-BET762	1	426261
Plate10: A1	OCI-Ly1	D5	500	UNC0646	1	1637336
Plate10: A1	OCI-Ly1	D5	500	I-BET151	1	375118
Plate10: A1	OCI-Ly1	D5	500	DMSO	1	1253832
Plate10: A1	OCI-Ly1	D5	500	SB939	1	54959
Plate10: A1	OCI-Ly1	D5	500	Suberohydroxamic Acid	1	1445155
Plate10: A1	OCI-Ly1	D5	500	UNC0638	1	1648975
Plate10: A1	OCI-Ly1	D5	500	Methylstat (hydrate)	1	1609820
Plate10: A1	OCI-Ly1	D5	500	(+)-JQ1	1	227907
Plate10: A1	OCI-Ly1	D5	500	DMSO	1	1279936
Plate10: A1	OCI-Ly1	D5	500	PCI 34051	1	1009949
Plate10: A1	OCI-Ly1	D5	500	Apicidin	1	94783
Plate10: A1	OCI-Ly1	D5	500	Phthalazinone pyrazole	1	945030
Plate10: A1	OCI-Ly1	D5	500	3-Deazaneplanocin A (hydrochloride)	1	63200
Plate10: A1	OCI-Ly1	D5	500	(−)-JQ1	1	1666462
Plate10: A1	OCI-Ly1	D5	500	DMSO	1	1298065
Plate10: A1	OCI-Ly1	D5	500	4-iodo-SAHA	1	342279
Plate10: A1	OCI-Ly1	D5	500	Unused	1	1598872
Plate10: A1	OCI-Ly1	D5	500	Isoliquiritigenin	1	1602867
Plate10: A1	OCI-Ly1	D5	500	Suramin (sodium salt)	1	1642292
Plate10: A1	OCI-Ly1	D5	500	BSI-201	1	1627442
Plate10: A1	OCI-Ly1	D5	500	DMSO	1	1352799
Plate10: A1	OCI-Ly1	D5	500	Sirtinol	1	1054094
Plate10: A1	OCI-Ly1	D5	500	UNC0321 (trifluoroacetate salt)	1	1385808
Plate10: A1	OCI-Ly1	D5	500	CCG-100602	1	1311274
Plate10: A1	OCI-Ly1	D5	500	Nicotinamide	1	1670490
Plate10: A1	OCI-Ly1	D5	500	Sodium 4-Phenylbutyrate	1	1582118
Plate10: A1	OCI-Ly1	D5	500	DMSO	1	1381998
Plate10: A1	OCI-Ly1	D5	500	4-pentynoyl-Coenzyme A (trifluoroacetate salt)	1	1084449
Plate10: A1	OCI-Ly1	D5	500	(-)-Neplanocin A	1	34406
Plate10: A1	OCI-Ly1	D5	500	CAY10669	1	1615772
Plate10: A1	OCI-Ly1	D5	500	2,4-Pyridinedicarboxylic Acid (hydrate)	1	1567652
Plate10: A1	OCI-Ly1	D5	500	Rucaparib (phosphate)	1	1726653
Plate10: A1	OCI-Ly1	D5	500	DMSO	1	1440410
Plate10: A1	OCI-Ly1	D5	500	C646	1	979839
Plate10: A1	OCI-Ly1	D5	500	Cl-Amidine (hydrochloride)	1	1416134
Plate10: A1	OCI-Ly1	D5	500	Zebularine	1	1424928
Plate10: A1	OCI-Ly1	D5	500	PFI-1	1	964317
Plate10: A1	OCI-Ly1	D5	500	IOX1	1	1494095
Plate10: A1	OCI-Ly1	D5	500	DMSO	1	1210784
Plate10: A1	OCI-Ly1	D5	500	Tubastatin A (trifluoroacetate salt)	1	757060
Plate10: A1	OCI-Ly1	D5	500	F-Amidine (trifluoroacetate salt)	1	1352454
Plate10: A1	OCI-Ly1	D5	500	Delphinidin (chloride)	1	1540883
Plate10: A1	OCI-Ly1	D5	500	5-Azacytidine	1	1334767
Plate10: A1	OCI-Ly1	D5	500	MI-2 (hydrochloride)	1	1521672
Plate10: A1	OCI-Ly1	D5	500	DMSO	1	1072488
Plate10: A1	OCI-Ly1	D5	500	Garcinol	1	38925
Plate10: A1	OCI-Ly1	D5	500	JGB1741	1	795174
Plate10: A1	OCI-Ly1	D5	500	ITF 2357	1	54098
Plate10: A1	OCI-Ly1	D5	500	SGI-1027	1	7410
Plate10: A1	OCI-Ly1	D5	500	MI-nc (hydrochloride)	1	899899
Plate10: A1	OCI-Ly1	D5	500	DMSO	1	456473
Plate11: A2	OCI-Ly1	D5	500	(+)-Abscisic Acid	2	69559
Plate11: A2	OCI-Ly1	D5	500	Ellagic Acid	2	726370
Plate11: A2	OCI-Ly1	D5	500	coumarin-SAHA	2	367302
Plate11: A2	OCI-Ly1	D5	500	UNC0631	2	718891
Plate11: A2	OCI-Ly1	D5	500	Decitabine	2	190919
Plate11: A2	OCI-Ly1	D5	500	DMSO	2	647297
Plate11: A2	OCI-Ly1	D5	500	3-amino Benzamide	2	546556
Plate11: A2	OCI-Ly1	D5	500	Scriptaid	2	560676
Plate11: A2	OCI-Ly1	D5	500	I-BET762	2	257919
Plate11: A2	OCI-Ly1	D5	500	UNC0646	2	875584
Plate11: A2	OCI-Ly1	D5	500	I-BET151	2	248668
Plate11: A2	OCI-Ly1	D5	500	DMSO	2	1063116
Plate11: A2	OCI-Ly1	D5	500	SB939	2	36774
Plate11: A2	OCI-Ly1	D5	500	Suberohydroxamic Acid	2	963812
Plate11: A2	OCI-Ly1	D5	500	UNC0638	2	1028486
Plate11: A2	OCI-Ly1	D5	500	Methylstat (hydrate)	2	932420
Plate11: A2	OCI-Ly1	D5	500	(+)-JQ1	2	151491
Plate11: A2	OCI-Ly1	D5	500	DMSO	2	944944
Plate11: A2	OCI-Ly1	D5	500	PCI 34051	2	660111
Plate11: A2	OCI-Ly1	D5	500	Apicidin	2	57554
Plate11: A2	OCI-Ly1	D5	500	Phthalazinone pyrazole	2	870351
Plate11: A2	OCI-Ly1	D5	500	3-Deazaneplanocin A (hydrochloride)	2	29572
Plate11: A2	OCI-Ly1	D5	500	(−)-JQ1	2	992382
Plate11: A2	OCI-Ly1	D5	500	DMSO	2	1055486
Plate11: A2	OCI-Ly1	D5	500	4-iodo-SAHA	2	194483
Plate11: A2	OCI-Ly1	D5	500	Unused	2	1121382
Plate11: A2	OCI-Ly1	D5	500	Isoliquiritigenin	2	1167836
Plate11: A2	OCI-Ly1	D5	500	Suramin (sodium salt)	2	996311
Plate11: A2	OCI-Ly1	D5	500	BSI-201	2	1086810
Plate11: A2	OCI-Ly1	D5	500	DMSO	2	1106448
Plate11: A2	OCI-Ly1	D5	500	Sirtinol	2	678771
Plate11: A2	OCI-Ly1	D5	500	UNC0321 (trifluoroacetate salt)	2	976626
Plate11: A2	OCI-Ly1	D5	500	CCG-100602	2	1176816
Plate11: A2	OCI-Ly1	D5	500	Nicotinamide	2	1058873
Plate11: A2	OCI-Ly1	D5	500	Sodium 4-Phenylbutyrate	2	1204546
Plate11: A2	OCI-Ly1	D5	500	DMSO	2	989652
Plate11: A2	OCI-Ly1	D5	500	4-pentynoyl-Coenzyme A (trifluoroacetate salt)	2	606655
Plate11: A2	OCI-Ly1	D5	500	(-)-Neplanocin A	2	18689
Plate11: A2	OCI-Ly1	D5	500	CAY10669	2	1079956
Plate11: A2	OCI-Ly1	D5	500	2,4-Pyridinedicarboxylic Acid (hydrate)	2	1069876
Plate11: A2	OCI-Ly1	D5	500	Rucaparib (phosphate)	2	1191453
Plate11: A2	OCI-Ly1	D5	500	DMSO	2	1053776
Plate11: A2	OCI-Ly1	D5	500	C646	2	569651
Plate11: A2	OCI-Ly1	D5	500	Cl-Amidine (hydrochloride)	2	1061145
Plate11: A2	OCI-Ly1	D5	500	Zebularine	2	1175901
Plate11: A2	OCI-Ly1	D5	500	PFI-1	2	561668
Plate11: A2	OCI-Ly1	D5	500	IOX1	2	1215535
Plate11: A2	OCI-Ly1	D5	500	DMSO	2	955240
Plate11: A2	OCI-Ly1	D5	500	Tubastatin A (trifluoroacetate salt)	2	467968
Plate11: A2	OCI-Ly1	D5	500	F-Amidine (trifluoroacetate salt)	2	878694
Plate11: A2	OCI-Ly1	D5	500	Delphinidin (chloride)	2	1045238
Plate11: A2	OCI-Ly1	D5	500	5-Azacytidine	2	967189
Plate11: A2	OCI-Ly1	D5	500	MI-2 (hydrochloride)	2	1112725
Plate11: A2	OCI-Ly1	D5	500	DMSO	2	990134
Plate11: A2	OCI-Ly1	D5	500	Garcinol	2	9845
Plate11: A2	OCI-Ly1	D5	500	JGB1741	2	391224
Plate11: A2	OCI-Ly1	D5	500	ITF 2357	2	25531
Plate11: A2	OCI-Ly1	D5	500	SGI-1027	2	219572
Plate11: A2	OCI-Ly1	D5	500	MI-nc (hydrochloride)	2	726942
Plate11: A2	OCI-Ly1	D5	500	DMSO	2	354970
Plate12: A3	OCI-Ly1	D5	500	(+)-Abscisic Acid	3	28306
Plate12: A3	OCI-Ly1	D5	500	Ellagic Acid	3	726439
Plate12: A3	OCI-Ly1	D5	500	coumarin-SAHA	3	396308
Plate12: A3	OCI-Ly1	D5	500	UNC0631	3	723654
Plate12: A3	OCI-Ly1	D5	500	Decitabine	3	187974
Plate12: A3	OCI-Ly1	D5	500	DMSO	3	687888
Plate12: A3	OCI-Ly1	D5	500	3-amino Benzamide	3	524817
Plate12: A3	OCI-Ly1	D5	500	Scriptaid	3	585454
Plate12: A3	OCI-Ly1	D5	500	I-BET762	3	269166
Plate12: A3	OCI-Ly1	D5	500	UNC0646	3	1023642
Plate12: A3	OCI-Ly1	D5	500	I-BET151	3	259571
Plate12: A3	OCI-Ly1	D5	500	DMSO	3	981032
Plate12: A3	OCI-Ly1	D5	500	SB939	3	34229
Plate12: A3	OCI-Ly1	D5	500	Suberohydroxamic Acid	3	1047227
Plate12: A3	OCI-Ly1	D5	500	UNC0638	3	1230942
Plate12: A3	OCI-Ly1	D5	500	Methylstat (hydrate)	3	1093815
Plate12: A3	OCI-Ly1	D5	500	(+)-JQ1	3	182361
Plate12: A3	OCI-Ly1	D5	500	DMSO	3	1015243
Plate12: A3	OCI-Ly1	D5	500	PCI 34051	3	677361
Plate12: A3	OCI-Ly1	D5	500	Apicidin	3	69210
Plate12: A3	OCI-Ly1	D5	500	Phthalazinone pyrazole	3	1026600
Plate12: A3	OCI-Ly1	D5	500	3-Deazaneplanocin A (hydrochloride)	3	32157
Plate12: A3	OCI-Ly1	D5	500	(−)-JQ1	3	1196541
Plate12: A3	OCI-Ly1	D5	500	DMSO	3	1094572
Plate12: A3	OCI-Ly1	D5	500	4-iodo-SAHA	3	218466
Plate12: A3	OCI-Ly1	D5	500	Unused	3	1340742
Plate12: A3	OCI-Ly1	D5	500	Isoliquiritigenin	3	1418146
Plate12: A3	OCI-Ly1	D5	500	Suramin (sodium salt)	3	1323248
Plate12: A3	OCI-Ly1	D5	500	BSI-201	3	1276659
Plate12: A3	OCI-Ly1	D5	500	DMSO	3	1087244
Plate12: A3	OCI-Ly1	D5	500	Sirtinol	3	697033
Plate12: A3	OCI-Ly1	D5	500	UNC0321 (trifluoroacetate salt)	3	1272973
Plate12: A3	OCI-Ly1	D5	500	CCG-100602	3	1261203
Plate12: A3	OCI-Ly1	D5	500	Nicotinamide	3	1066730
Plate12: A3	OCI-Ly1	D5	500	Sodium 4-Phenylbutyrate	3	1334744
Plate12: A3	OCI-Ly1	D5	500	DMSO	3	1045136
Plate12: A3	OCI-Ly1	D5	500	4-pentynoyl-Coenzyme A (trifluoroacetate salt)	3	681626
Plate12: A3	OCI-Ly1	D5	500	(-)-Neplanocin A	3	24643
Plate12: A3	OCI-Ly1	D5	500	CAY10669	3	1480120
Plate12: A3	OCI-Ly1	D5	500	2,4-Pyridinedicarboxylic Acid (hydrate)	3	1324070
Plate12: A3	OCI-Ly1	D5	500	Rucaparib (phosphate)	3	1320855
Plate12: A3	OCI-Ly1	D5	500	DMSO	3	1095486
Plate12: A3	OCI-Ly1	D5	500	C646	3	628144
Plate12: A3	OCI-Ly1	D5	500	Cl-Amidine (hydrochloride)	3	1273002
Plate12: A3	OCI-Ly1	D5	500	Zebularine	3	1399167
Plate12: A3	OCI-Ly1	D5	500	PFI-1	3	629606
Plate12: A3	OCI-Ly1	D5	500	IOX1	3	1422426
Plate12: A3	OCI-Ly1	D5	500	DMSO	3	1020607
Plate12: A3	OCI-Ly1	D5	500	Tubastatin A (trifluoroacetate salt)	3	338115
Plate12: A3	OCI-Ly1	D5	500	F-Amidine (trifluoroacetate salt)	3	996287
Plate12: A3	OCI-Ly1	D5	500	Delphinidin (chloride)	3	1225653
Plate12: A3	OCI-Ly1	D5	500	5-Azacytidine	3	1156631
Plate12: A3	OCI-Ly1	D5	500	MI-2 (hydrochloride)	3	1245540
Plate12: A3	OCI-Ly1	D5	500	DMSO	3	884212
Plate12: A3	OCI-Ly1	D5	500	Garcinol	3	8568
Plate12: A3	OCI-Ly1	D5	500	JGB1741	3	600986
Plate12: A3	OCI-Ly1	D5	500	ITF 2357	3	33269
Plate12: A3	OCI-Ly1	D5	500	SGI-1027	3	463268
Plate12: A3	OCI-Ly1	D5	500	MI-nc (hydrochloride)	3	807878
Plate12: A3	OCI-Ly1	D5	500	DMSO	3	513264
Plate13: B1	OCI-Ly1	D5	500	Gemcitabine	1	26011
Plate13: B1	OCI-Ly1	D5	500	CPTH2 (hydrochloride)	1	933104
Plate13: B1	OCI-Ly1	D5	500	CAY10603	1	240711
Plate13: B1	OCI-Ly1	D5	500	Panobinostat	1	4519
Plate13: B1	OCI-Ly1	D5	500	Pyroxamide	1	649269
Plate13: B1	OCI-Ly1	D5	500	DMSO	1	389344
Plate13: B1	OCI-Ly1	D5	500	Lomeguatrib	1	935198
Plate13: B1	OCI-Ly1	D5	500	Etoposide	1	53237
Plate13: B1	OCI-Ly1	D5	500	Chaetocin	1	5187
Plate13: B1	OCI-Ly1	D5	500	MS-275	1	982163
Plate13: B1	OCI-Ly1	D5	500	N-Oxalylglycine	1	1360724
Plate13: B1	OCI-Ly1	D5	500	DMSO	1	875797
Plate13: B1	OCI-Ly1	D5	500	GSK4112	1	1100876
Plate13: B1	OCI-Ly1	D5	500	Lestaurtinib	1	229442
Plate13: B1	OCI-Ly1	D5	500	Splitomicin	1	1392729
Plate13: B1	OCI-Ly1	D5	500	HNHA	1	1446684
Plate13: B1	OCI-Ly1	D5	500	WDR5-0103	1	1330349
Plate13: B1	OCI-Ly1	D5	500	DMSO	1	994900
Plate13: B1	OCI-Ly1	D5	500	Octyl-α-ketoglutarate	1	1154905
Plate13: B1	OCI-Ly1	D5	500	Butyrolactone 3	1	1631891
Plate13: B1	OCI-Ly1	D5	500	CBHA	1	987811
Plate13: B1	OCI-Ly1	D5	500	RG108	1	1544089
Plate13: B1	OCI-Ly1	D5	500	S-(5'-Adenosyl)-L-methionine chloride (hydrochloride)	1	1444368
Plate13: B1	OCI-Ly1	D5	500	DMSO	1	1245693
Plate13: B1	OCI-Ly1	D5	500	Daminozide	1	1067043
Plate13: B1	OCI-Ly1	D5	500	Valproic Acid (sodium salt)	1	1830776
Plate13: B1	OCI-Ly1	D5	500	M 344	1	573241
Plate13: B1	OCI-Ly1	D5	500	2',3',5'-triacetyl-5-Azacytidine	1	1595089
Plate13: B1	OCI-Ly1	D5	500	AMI-1 (sodium salt)	1	1486153
Plate13: B1	OCI-Ly1	D5	500	DMSO	1	1113649
Plate13: B1	OCI-Ly1	D5	500	GSK-J1 (sodium salt)	1	1059815
