day	molecule	dose	Ly1_log2FC	Ly1_pinhib	Ly1_pval	Ly1_padj	Ly1_log10padj	HBL1_log2FC	HBL1_pinhib	HBL1_pval	HBL1_padj	HBL1_log10padj	highlight
D5	CI-994	100	-4.12661309399075	0.0572487064615321	5.84338516884416e-38	5.11880540790748e-37	36.2908313799005	-0.689511011335995	0.620063979532546	0.037183650705648	0.0730333587850844	1.13647872580953	Hit: OCI-Ly1 only
D5	CI-994	500	-1.59403858683655	0.33124289460212	0.00104095104083259	0.0029415261669979	2.53142728389654	-0.450491786051277	0.731793351649281	0.0935193189246147	0.143724426978882	0.842469414185942	Not a hit
D5	CI-994	1000	-1.10352601601559	0.465377699235649	0.00547274783616636	0.0109454956723327	1.96076456640445	-0.729519669497495	0.603104677933128	1.60051760087122e-26	1.59324252086726e-25	24.7977181115449	Not a hit
D5	Cl-Amidine (hydrochloride)	100	0.875537722483301	1.83469178681988	0.00459015186219882	0.00943890382931025	2.02507843880828	0.410920354737154	1.32953370806485	0.00863589751678857	0.0247223732833555	1.60690984044442	Not a hit
D5	Cl-Amidine (hydrochloride)	500	0.451843221750076	1.36778665790009	0.0771882299238621	0.101009169181544	0.995639201027234	0.308969434695371	1.23882245149786	0.00630421185922013	0.0190430675471615	1.72026309211229	Not a hit
D5	Cl-Amidine (hydrochloride)	1000	0.702332619525514	1.62713349562402	1.28468331681871e-15	8.39837750397903e-15	14.0758046078821	0.137555446404926	1.10003958975852	0.112043062728435	0.164541531746953	0.78372446408493	Not a hit
D5	coumarin-SAHA	100	0.104935806244253	1.07544653662391	0.0712422502002676	0.0951344682552354	1.02166210492443	0.0872527576147951	1.0623452912049	0.149088367521698	0.210308015432182	0.677144174809497	Not a hit
D5	coumarin-SAHA	500	-1.05055094828683	0.482783759807719	0.00913992568225578	0.016541587382777	1.78142281651857	-0.381670606562562	0.767548273184441	0.412000555824212	0.48121664920268	0.317659355289452	Not a hit
D5	coumarin-SAHA	1000	-2.05668908149178	0.240367028563733	4.45728426258711e-20	3.14885565647283e-19	18.501847246964	-2.67182600668151	0.15692792374407	8.67624306021715e-83	1.05560957232642e-81	80.9764966802276	Hit: Both
D5	CPI-203	100	-1.11439725277537	0.461884086784736	4.16851740820989e-19	2.89811210285069e-18	17.5378848194488	-0.710524632527435	0.611097874186312	0.00961356573956683	0.0269919345764761	1.56876598740425	Hit: OCI-Ly1 only
D5	CPI-203	500	-2.14229052251521	0.226519864567091	9.78731974942013e-86	1.29904425765031e-84	83.8863760525252	-2.25479941486998	0.209525913080893	2.24518438281358e-111	2.8923257637422e-110	109.538752793871	Hit: Both
D5	CPI-203	1000	-2.34389174788875	0.196978251151123	7.92275207408711e-94	1.19660876153454e-92	91.9220478215908	-2.779886231052	0.145603179922482	8.91227575803186e-14	7.36523921135463e-13	12.1328131433924	Hit: Both
D5	CPTH2 (hydrochloride)	100	0.0559233730116787	1.03952422064726	0.528603281060562	0.551257707391729	0.258645325407465	0.0360528136277052	1.0253047711661	0.368317776315893	0.434833385515798	0.361677119165626	Not a hit
D5	CPTH2 (hydrochloride)	500	0.151874607812116	1.11101216056829	0.153134165351063	0.186020963695424	0.73043811006052	0.113986135028578	1.0822142438927	0.173260025201082	0.233501203194074	0.631710877242621	Not a hit
D5	CPTH2 (hydrochloride)	1000	-0.184216357991681	0.880127012837513	0.0458325718104766	0.0637290998507579	1.19566221572082	-0.0885993087866626	0.94043536086261	0.0531092675319598	0.0957278155514337	1.01896185130079	Not a hit
D5	CUDC-101	100	-0.141444669231332	0.906610849158956	0.830504197692812	0.842038978216323	0.0746678044237993	0.356849118169776	1.2806259222215	0.0217568502411675	0.0501552652927967	1.29968346807577	Not a hit
D5	CUDC-101	500	-3.45944376160688	0.0909083257427537	0.0030870583681535	0.00719218917686826	2.14313889783358	-0.788234718448949	0.579052186867174	6.12276690640122e-05	0.000285294883511036	3.54470601692634	Not a hit
D5	CUDC-101	1000	-3.3599574794834	0.097398443037253	0.000817765377842547	0.00240390090936266	2.61908343825164	-3.84672361653923	0.0695057615951704	1.23219062610738e-181	2.24874789264597e-180	179.648059230634	Hit: HBL-1 only
D5	Daminozide	100	0.363383039967071	1.28643899159864	0.0360000948182759	0.0516984968209995	1.28652208421429	0.26578235242069	1.20228785589867	4.3742424082215e-07	2.6245454449329e-06	5.58094590286813	Not a hit
D5	Daminozide	500	0.325929312591947	1.25347160286673	0.0633348760408908	0.0856193694626857	1.06742797481851	0.220054660151848	1.1647777161833	0.0779143169951256	0.127311763977998	0.895131464416433	Not a hit
D5	Daminozide	1000	0.141244935762459	1.10285638630926	0.342011216505436	0.374502282073452	0.426545531532237	0.0561066363678638	1.03965627821488	0.267954797472532	0.335326289408483	0.474532396772588	Not a hit
D5	Decitabine	100	-1.26502486083859	0.41609219710163	7.03941967198976e-43	7.17038561937562e-42	41.1444574875869	-0.366558606577234	0.775630474663111	0.000113967538049544	0.000519976892351045	3.28401595587946	Hit: OCI-Ly1 only
D5	Decitabine	500	-2.01732052625999	0.247016526653832	0.000198151555146847	0.000699922428663863	3.15495008951433	-1.41421173253773	0.375214703147957	0.0453214534554664	0.0843526795139387	1.07390111722856	Not a hit
D5	Decitabine	1000	-2.45486696559855	0.182394361280084	2.51014885558827e-41	2.44321155277258e-40	39.612038926713	-1.66708173366429	0.314889654893364	1.0617515634273e-152	1.55015728260386e-151	150.809624235055	Hit: Both
D5	Delphinidin (chloride)	100	0.969646517197974	1.95836070744763	0.00194024351990441	0.00485615235267504	2.31370769654397	0.420343942456862	1.33824655841094	1.36455866148446e-22	1.27165253985148e-21	20.8956315369886	Not a hit
D5	Delphinidin (chloride)	500	0.475307108668314	1.390214125323	0.130111909992537	0.160985922533139	0.793212099331375	0.37569191925717	1.29746167051448	1.08124774806043e-19	9.66503089082589e-19	18.0147967535657	Not a hit
D5	Delphinidin (chloride)	1000	0.719118940045813	1.64617640061406	4.87082191251295e-77	5.76599999373155e-76	75.23912536242	0.151415594475017	1.11065873294386	0.00606113296923935	0.018564868814873	1.73130811528663	Not a hit
D5	DMOG	100	0.982879424443177	1.97640611478099	1.66353413573616e-06	7.58987449429623e-06	5.11976540551233	0.277836377046037	1.21237530997387	0.00603316311931306	0.018564868814873	1.73130811528663	Not a hit
D5	DMOG	500	0.752144562506731	1.6842946702985	1.4095600206874e-11	8.12351696133002e-11	10.0902559084166	0.18156895687752	1.13411658712508	0.182542944731833	0.242003024211002	0.616179206788396	Not a hit
D5	DMOG	1000	0.541566606822692	1.45555222777172	0.0099264408422888	0.0174609682286044	1.7579316778881	-0.10075032857413	0.93254785831469	0.000854139452577003	0.00331073522326307	2.48007555065049	Not a hit
D5	Ellagic Acid	100	-0.0817377799897287	0.944918771048685	0.500872797507842	0.524838003130227	0.279974725552752	-0.020851343861457	0.985650893750071	0.740578038136608	0.789229150130984	0.102796882483155	Not a hit
D5	Ellagic Acid	500	-0.212221332891421	0.86320711839939	0.173764360794822	0.205699432508465	0.686766906452005	-0.0197555498155491	0.986399825877672	0.967157117934778	0.980589855683872	0.00851260389353758	Not a hit
D5	Ellagic Acid	1000	-0.329783419094075	0.795655920601245	7.13445955866307e-05	0.000267084896298669	3.57335067071921	-0.0608770452689734	0.958681139306704	0.452911633701748	0.522040251477278	0.282296009793668	Not a hit
D5	EPZ005687	100	0.903375258916647	1.87043685092774	0.0018668141021856	0.00475386381835635	2.32295326345417	0.250691620850699	1.18977735167177	0.031967092655544	0.0657351482775975	1.1822023530993	Not a hit
D5	EPZ005687	500	0.702849926132149	1.62771704087107	0.0226774113410428	0.0354739505977741	1.45009044312453	0.139938757957909	1.10185834127402	0.330324703782434	0.395306612723241	0.403065920680573	Not a hit
D5	EPZ005687	1000	0.573742488571518	1.48837956564434	0.00577689154921487	0.0113976508943969	1.94318464942913	0.0116640671680107	1.00811768645672	0.872957427037673	0.906055338963272	0.0428452761946809	Not a hit
D5	EPZ5676	100	0.904209103722142	1.87151823321367	0.00901828083133785	0.0163900705565393	1.78541917685966	0.432073916138339	1.34917165705888	0.00305074384915707	0.00997183437261789	2.00122494353123	Not a hit
D5	EPZ5676	500	0.482727095690747	1.39738261396719	0.0132567904038222	0.0220773271392744	1.65605350698132	0.564923158144844	1.4793087151516	0.00215761714055502	0.00750028815526269	2.1249220510301	Not a hit
D5	EPZ5676	1000	0.278577603942363	1.21299836339467	0.0531461340178699	0.0729718078364483	1.13684489420686	0.334881744190723	1.26127401962647	0.0336373413873048	0.0678947259338226	1.16816396042935	Not a hit
D5	Etoposide	100	0.671348957035389	1.59256135746273	0.0193751034682845	0.0310853308392257	1.50744450610231	0.138707309213407	1.10091822357984	0.0805257801006423	0.128255606123932	0.891923642547713	Not a hit
D5	Etoposide	500	-4.01702447063271	0.0617668055367924	6.36629610452627e-114	1.115375077513e-112	111.952579063825	-2.7638032152746	0.147235430356954	1.95323010609856e-10	1.42585797745195e-09	8.84592373022091	Hit: Both
D5	Etoposide	1000	-3.68204359971071	0.0779102200805643	8.846842591657e-60	9.93568475678401e-59	58.0028021964108	-3.26858559783104	0.103766625019638	2.97224098308591e-182	5.66018065474621e-181	180.247169707309	Hit: Both
D5	F-Amidine (trifluoroacetate salt)	100	0.849227353246381	1.80153584003002	0.00417968918755491	0.00897403854975025	2.04701206920145	0.42037108650961	1.33827173752078	3.06129662077232e-06	1.69814070249101e-05	4.77002632835365	Not a hit
D5	F-Amidine (trifluoroacetate salt)	500	0.235232564432041	1.17709647150167	0.373489990235737	0.405123731487255	0.392412315809034	0.470116284542502	1.38522111562312	0.00115150183384249	0.00423830086742026	2.37280821694507	Not a hit
D5	F-Amidine (trifluoroacetate salt)	1000	0.595752939926739	1.5112611042126	2.36848219903688e-15	1.52558118114434e-14	13.8165646771825	0.131940351177645	1.0957664605942	2.32551913732958e-07	1.43461603119768e-06	5.8432643204253	Not a hit
D5	Garcinol	100	-4.36057887547048	0.0486782503613108	1.20199850190956e-10	6.66424485868845e-10	9.17624905439484	-0.871233686048586	0.5466791711201	3.03907980461704e-05	0.000151263290275257	3.8202664570746	Hit: OCI-Ly1 only
D5	Garcinol	500	-5.57952008255051	0.020912073359483	7.27351612936995e-39	6.63708346805008e-38	37.1780227206304	-0.391670826311912	0.762246313880792	0.11153601919037	0.16450007461056	0.783833900735606	Hit: OCI-Ly1 only
D5	Garcinol	1000	-2.04646969758523	0.242075721990243	0.0336119535752911	0.0493670165767512	1.30656311793754	-0.819535011319483	0.566624539478473	3.0291937993225e-06	1.69814070249101e-05	4.77002632835365	Not a hit
D5	Gemcitabine	100	-5.65164406213963	0.0198923280402686	4.55388399797139e-124	1.42471513650819e-122	121.846271961627	-4.14503302780083	0.0565224171078818	5.3238484542845e-42	5.82961405744153e-41	40.234360196231	Hit: Both
D5	Gemcitabine	500	-4.99227809804917	0.0314177113852235	6.9220761144672e-123	1.68437185452035e-121	120.773562024155	-3.79797364978169	0.0718945564462649	1.04579728467461e-141	1.47761035705638e-140	139.830440073444	Hit: Both
D5	Gemcitabine	1000	-5.89424491487678	0.0168133974305376	6.66754583467201e-78	8.11218076551761e-77	76.0908623804229	-3.48647279727358	0.0892210046008089	9.16442784851989e-122	1.21636951443991e-120	119.914934473004	Hit: Both
D5	GSK-J1 (sodium salt)	100	0.314555762109571	1.24362865341216	0.0907534308291631	0.116228078079454	0.934688943529727	0.28113440065919	1.2151499893223	7.05397430245308e-05	0.000325225341523626	3.48781562158018	Not a hit
D5	GSK-J1 (sodium salt)	500	0.404771148667573	1.32387888993339	0.04977583285084	0.0687754409737158	1.16256661632414	0.181595400023737	1.13413737452971	0.0241902072407707	0.0536018890875994	1.2708199042277	Not a hit
D5	GSK-J1 (sodium salt)	1000	0.0893289213155263	1.06387519909075	0.390241384394818	0.419964929643563	0.376786975074026	0.0207751178677645	1.01450439694597	0.27663050840059	0.343241254049457	0.464400519980357	Not a hit
D5	GSK-J2 (sodium salt)	100	0.320227616552214	1.24852751576112	0.117240811192829	0.14588487301835	0.835989738300174	0.267832627878196	1.20399769312509	0.0350647034054556	0.0701294068109112	1.15409983456247	Not a hit
D5	GSK-J2 (sodium salt)	500	0.401926987838382	1.32127153682642	0.0415245813915468	0.058670214998379	1.23158232029844	0.149901553497668	1.10949375994319	0.0534035560393657	0.0958637604313204	1.01834553901479	Not a hit
D5	GSK-J2 (sodium salt)	1000	0.150008370543154	1.109575909829	0.244734802139937	0.276986675290161	0.557541122585893	-0.020280210508843	0.986041169952609	0.282988409584783	0.349125033444498	0.457019009687616	Not a hit
D5	GSK-J4 (hydrochloride)	100	0.21703267896896	1.16234043578276	0.180619635272566	0.212665054433828	0.672303868411413	0.261834395953231	1.19900227484474	0.000942418009826704	0.00360872080377307	2.44264671674102	Not a hit
D5	GSK-J4 (hydrochloride)	500	0.224079133580499	1.16803146080458	0.250881050244628	0.28189900518911	0.549906456734437	0.155292188507973	1.11364714194559	0.0230464646406165	0.0517659051927694	1.2859561873944	Not a hit
D5	GSK-J4 (hydrochloride)	1000	-0.0231576512280942	0.984076480704426	0.836978611664449	0.846643491706764	0.0722994257709287	0.0263725309074137	1.01844814821993	0.342885055925894	0.409219767017824	0.388043396222285	Not a hit
D5	GSK-J5 (hydrochloride)	100	-0.0948041231215048	0.93639937515758	0.351745278486587	0.384200578496571	0.41544198555012	0.145047368704994	1.10576695890635	0.0867668378872457	0.136395187313313	0.865200953434273	Not a hit
D5	GSK-J5 (hydrochloride)	500	-0.0144222226480826	0.990053078181524	0.85490802774161	0.862787364402823	0.064096223803976	0.113407588229538	1.08178034341846	0.240080651139939	0.307471711109045	0.512194835252454	Not a hit
D5	GSK-J5 (hydrochloride)	1000	0.12736536264253	1.09229713506394	0.411313169069078	0.440477183501849	0.356076582906602	0.00250607477042379	1.0017385882565	0.931440255495644	0.953202878287598	0.0208146549297212	Not a hit
D5	GSK-LSD1 (hydrochloride)	100	0.997774106821657	1.99691663606735	7.32495959413209e-10	3.96090407682698e-09	8.40220567499262	0.308459263690553	1.23838445209876	0.0724020644309428	0.121969631618281	0.913748287869234	Not a hit
D5	GSK-LSD1 (hydrochloride)	500	0.7345691582091	1.66390049334577	1.10759034362804e-05	4.66465933181809e-05	4.33118006804052	0.438042549223231	1.35476493280779	0.00433861439729697	0.0139728904854123	1.8547137447795	Not a hit
D5	GSK-LSD1 (hydrochloride)	1000	0.664019398408653	1.58449092669607	0.0107040885073777	0.0186047252628231	1.7303767388497	0.188386020456259	1.13948822815131	0.180130143119495	0.240539642336399	0.618813339127221	Not a hit
D5	GSK126	100	0.966873756778238	1.95460048776197	0.015040178852781	0.0244892131506248	1.61102516872713	0.449665023752076	1.36572311563494	0.0135057163412679	0.0338028786141448	1.47104631413046	Not a hit
D5	GSK126	500	0.604747285190545	1.52071234892009	0.00563662235746175	0.0111712244007613	1.9518992242566	0.501548534767519	1.41573234114368	0.0106386422243604	0.0288338200739565	1.54009781591441	Not a hit
D5	GSK126	1000	0.373748616333394	1.29571517273201	0.000121241211795938	0.000438873146831577	3.35766099135745	0.302417292904431	1.23320897390501	0.109044470468785	0.163566705703177	0.786305093090861	Not a hit
D5	GSK2801	100	0.181828686283304	1.13432078131424	0.0355728171524655	0.0512529405025654	1.29028121305457	0.132313830032428	1.09605016475043	0.441297368194801	0.509995375380799	0.292433762050507	Not a hit
D5	GSK2801	500	0.132710650635736	1.09635168038358	0.161851211413385	0.19369079398651	0.712891020560558	0.179684286729399	1.13263599691035	3.03510455180401e-06	1.69814070249101e-05	4.77002632835365	Not a hit
D5	GSK2801	1000	-0.581250168294471	0.668384337504546	0.064152077751902	0.0864572617087172	1.06319852364422	-0.178164786381406	0.883826573552367	0.11896471253244	0.172538225460956	0.763114672952119	Not a hit
D5	GSK343	100	-0.105488441474297	0.929490199432545	0.374600710621777	0.405123731487255	0.392412315809034	0.149610663534103	1.10927007575809	0.35559054979225	0.422083091623321	0.374602045054239	Not a hit
D5	GSK343	500	-0.132476220877104	0.912264308455501	0.160387671562371	0.192465205874845	0.715647771414491	0.363926767544766	1.28692392026561	0.00488079967443161	0.0156043084481828	1.80675547363711	Not a hit
D5	GSK343	1000	-0.21609966419905	0.860889714337055	0.0293962937568038	0.0442459679226119	1.35412629985307	0.307677287956621	1.23771339954346	0.00291924106303849	0.00968657261826408	2.01382986136818	Not a hit
D5	GSK4112	100	0.230624140114168	1.17334245198427	0.0884312845680412	0.113586224753085	0.944674334791144	0.21697911443284	1.1622972810836	0.0680783089014796	0.116024510890459	0.935450253704212	Not a hit
D5	GSK4112	500	0.374143279329847	1.29606967646959	0.0389309533758717	0.0553628492812721	1.25678156675775	0.275545913721841	1.21045203587449	2.76738136510647e-10	1.98707055396170e-09	8.70178671233042	Not a hit
D5	GSK4112	1000	0.0607507083459519	1.04300835048791	0.65360563777321	0.673598280810979	0.171599029933671	0.0431045105376184	1.03032858914011	0.303906803736491	0.368271010277611	0.433832466787195	Not a hit
D5	HNHA	100	0.953906013058299	1.93711017784486	1.33824353639715e-89	1.95383556313984e-88	87.7091119897606	0.168434020240926	1.12383794748329	0.208098419960266	0.270466195675361	0.567887007633473	Not a hit
D5	HNHA	500	0.792256523808183	1.73178102949271	0.0101162409842932	0.0177236542044817	1.75144673181524	0.176560984729491	1.13018659652743	0.111057949125984	0.16450007461056	0.783833900735606	Not a hit
D5	HNHA	1000	0.618330603004953	1.53509783340713	0.000699511357799689	0.00209853407339907	2.67808397485894	-0.0200566174793757	0.986194001293738	0.754553036175844	0.798295241171545	0.0978364596542881	Not a hit
D5	HPOB	100	-0.0794954366444172	0.946388575639684	0.470958303675167	0.499466675568337	0.301493482612333	0.0493224725541834	1.03477885041436	0.481176682035538	0.548842152946786	0.260552540724856	Not a hit
D5	HPOB	500	-0.0924017048982006	0.937959993977651	0.413564574677136	0.441808009045331	0.354766415552259	0.230977928183586	1.1736302227549	0.0283520347303947	0.0608734863329063	1.21557182471676	Not a hit
D5	HPOB	1000	-0.421228610117456	0.746788382750424	0.10317427653317	0.130986472816025	0.882773552319006	0.0938684081573616	1.06722798905165	0.533998106059082	0.601262648981691	0.220935774110558	Not a hit
D5	I-BET151	100	0.379713064906975	1.30108305957328	0.000373551983029859	0.00125858283513137	2.9001181955653	0.284940175009322	1.21835974026636	0.0329524527851217	0.0670665662261554	1.1734939287452	Not a hit
D5	I-BET151	500	-1.63408696398096	0.322174236747233	0.000643265752203717	0.00197028251374285	2.70547149700452	-1.35378879872079	0.391263165087888	3.71321356985041e-11	2.80411645447324e-10	9.55220395415584	Hit: HBL-1 only
D5	I-BET151	1000	-1.97779314077524	0.253877924611765	6.05647555145809e-39	5.76681802508401e-38	37.2390637527592	-2.29919328223531	0.20317667847606	2.34856040632158e-38	2.50894989748501e-37	36.6005080112494	Hit: Both
D5	I-BET762	100	0.353776480221936	1.27790135991856	0.000547012104079717	0.0017361688520791	2.76040803955115	0.394575219041005	1.31455565107352	0.0301507941205835	0.0629612372499126	1.20092674625366	Not a hit
D5	I-BET762	500	-1.52408366092614	0.347700329431959	0.00350432225344893	0.00795281423321571	2.09947916194956	-0.658932318961665	0.633346838314805	0.00509522591262561	0.0160554600700001	1.79437724518938	Not a hit
D5	I-BET762	1000	-1.81161140353305	0.28487256569288	1.58695877845926e-81	2.04437630872105e-80	79.6894391605144	-1.57537267497838	0.335556434026721	1.76376570753887e-12	1.37951674982504e-11	10.8602730220333	Hit: Both
D5	I-CBP112 (hydrochloride)	100	0.436479127095848	1.35329759413169	0.0164093519645284	0.0266196154091238	1.57479822335052	0.215650959308034	1.16122775447604	0.114520255864414	0.167199573562044	0.77676483455183	Not a hit
D5	I-CBP112 (hydrochloride)	500	0.318866581404988	1.2473502132252	0.00184623858148188	0.0047289619806378	2.32523417756114	0.259613985457473	1.19715834421939	0.0640780798011535	0.11093359269923	0.954936921706931	Not a hit
D5	I-CBP112 (hydrochloride)	1000	-0.276296174015539	0.825708136108379	0.139788024643606	0.171504635277029	0.765724137731812	0.0089057247783236	1.00619207011457	0.896458863784739	0.92605892060782	0.0333613804014554	Not a hit
D5	IOX1	100	0.942893298208325	1.9223796722305	4.11775101876511e-06	1.82179287496881e-05	4.73950100078313	0.305125756326497	1.23552633035144	0.0101034642737475	0.0278321846031535	1.55545270369619	Not a hit
D5	IOX1	500	0.591704330811939	1.50702602458216	0.025214348381247	0.0387504722490743	1.41172300041142	0.288699283268956	1.22153845649363	4.26089367340826e-05	0.000202855590103567	3.69281301991587	Not a hit
D5	IOX1	1000	0.714992004165712	1.6414741200702	3.08040925377691e-06	1.39094768366421e-05	4.85668920438842	0.0403112154019703	1.02833563331815	0.680064595156709	0.735477265873182	0.133430747081144	Not a hit
D5	Isoliquiritigenin	100	0.974609905084746	1.9651097729455	0.0011565003991485	0.00320599477738635	2.49403718945353	0.23303762030169	1.17530697580211	0.0787000051828956	0.127668897296697	0.89391489269477	Not a hit
D5	Isoliquiritigenin	500	0.61139840298641	1.52773932784187	0.0584864557580743	0.079803948978307	1.09797561770874	0.175161781899714	1.12909101246899	0.234917189407089	0.301741140646056	0.520365472266287	Not a hit
D5	Isoliquiritigenin	1000	0.748627653799717	1.68019380607487	0.000201763031119454	0.000706977661042567	3.15059430874796	0.00554177986330576	1.00384865621726	0.929886325046366	0.953202878287598	0.0208146549297212	Not a hit
D5	ITF 2357	100	-0.686107380873084	0.621528571892918	0.021332249287862	0.0337311378631175	1.47196900837089	-0.101796104237494	0.931872121273836	0.283763725813336	0.349125033444498	0.457019009687616	Not a hit
D5	ITF 2357	500	-4.60206364180185	0.0411756820631852	2.06526538057468e-51	2.20630789437002e-50	49.6563338810639	-5.41742703805177	0.0233987125511246	7.23920802357193e-95	9.05935175521287e-94	93.0429028772908	Hit: Both
D5	ITF 2357	1000	-6.26324924683671	0.0130188944616154	1.17366398503e-124	4.2838735453595e-123	122.368163357486	-8.22554034196015	0.00334091653950728	9.49028285235839e-194	3.83994619622118e-192	191.415674860749	Hit: Both
D5	JGB1741	100	-0.114564153736682	0.923661311846106	0.655857891993703	0.673681791652667	0.17154519064886	0.223576650299184	1.16762471227743	9.08722906774926e-06	4.79542931527009e-05	4.31917250613533	Not a hit
D5	JGB1741	500	-0.617305860749652	0.651887148654752	0.107942792949561	0.136250557094835	0.865661713324949	0.26351664143552	1.20040117934266	0.0100741482060719	0.0278321846031535	1.55545270369619	Not a hit
D5	JGB1741	1000	0.0781297717927632	1.0556486699705	0.464089656999541	0.49337686836359	0.306821215968182	-0.0141098698713627	0.990267454261415	0.825386749133122	0.862814787876629	0.0640824200852756	Not a hit
D5	JIB-04	100	-6.9294714340716	0.00820391674192003	3.69383830774052e-125	1.85761348805667e-123	122.731044644199	-2.63042286403123	0.161496761058855	1.87485986027133e-09	1.3034739980934e-08	7.88489762778463	Hit: Both
D5	JIB-04	500	-7.59058301299954	0.00518808196202598	1.83072258617074e-125	1.35658084936385e-123	122.867554318094	-4.16354234076994	0.0558018846739384	1.47551913917397e-16	1.2925547659164e-15	14.8885510466623	Hit: Both
D5	JIB-04	1000	-7.93024128203058	0.00409977007628359	1.39579198532791e-125	1.35658084936385e-123	122.867554318094	-5.0423730347098	0.0303455118441654	9.44935798299911e-68	1.11859967474422e-66	65.9513253112878	Hit: Both
D5	LAQ824	100	-1.45194040819625	0.365529460308138	4.3013351848983e-11	2.41536514228905e-10	9.61701720557746	-2.53266978701395	0.172818577076974	0.00238231928526512	0.00808880501508622	2.09211563335523	Hit: OCI-Ly1 only
D5	LAQ824	500	-5.39611036937785	0.0237470091127925	1.53324769656365e-123	4.19726556934299e-122	121.377033551243	-7.80857606930502	0.00446050858639851	1.17575438198256e-193	3.83994619622118e-192	191.415674860749	Hit: Both
D5	LAQ824	1000	-7.68141565256473	0.00487150866550306	1.65051959757529e-125	1.35658084936385e-123	122.867554318094	-8.15136908983854	0.00351717030839549	8.63067641002187e-194	3.83994619622118e-192	191.415674860749	Hit: Both
D5	Lestaurtinib	100	-2.47892383340991	0.17937816178441	2.33967011569276e-43	2.43994169207959e-42	41.6126205519853	-1.73894507312661	0.299588661179299	1.47125507281144e-05	7.49313630106292e-05	4.12533636746047	Hit: Both
D5	Lestaurtinib	500	-1.95202659658485	0.258452919348613	3.73018319888811e-88	5.27038787455804e-87	86.278157421679	-4.24658568898747	0.0526805533946739	8.5052004926536e-43	9.55199439944173e-42	41.0199059408517	Hit: Both
D5	Lestaurtinib	1000	-2.80752597955784	0.14284020557213	4.12137843409002e-103	6.68579168196825e-102	101.174847159419	-5.17896790475636	0.0276042094552945	1.79129085946646e-191	3.73612093545862e-190	189.427579074425	Hit: Both
D5	Lomeguatrib	100	0.0137937467573992	1.00960694997851	0.878437888677222	0.882467420276659	0.054301319317196	0.0928104830327752	1.0664456799645	0.259336026875497	0.326962774902106	0.485501689464684	Not a hit
D5	Lomeguatrib	500	0.181788793194891	1.13428941575721	0.200529598258337	0.232359693219978	0.63383920558606	0.174447074223346	1.12853180200624	0.0229944734587044	0.0517659051927694	1.2859561873944	Not a hit
D5	Lomeguatrib	1000	-0.130685284857156	0.91339748038211	0.14498928146856	0.177389120902875	0.751073018533199	-0.0192674654927059	0.986733595473241	0.830033518508459	0.863550311417352	0.0637123548719502	Not a hit
D5	M 344	100	0.448470167963892	1.36459247710407	0.0420437754264717	0.0592127769671852	1.22758457085104	0.325043592131285	1.25270228940763	0.00155641003692645	0.00554233818027468	2.25630697813043	Not a hit
D5	M 344	500	-0.682831452172207	0.62294148082233	1.28915437717833e-06	6.0069108213203e-06	5.22134881554657	-1.42400162905963	0.372677175880591	3.17142073911856e-05	0.0001560766610937	3.80666203425995	Not a hit
D5	M 344	1000	-1.72162238220014	0.303207557355092	2.47188075819944e-23	1.8666961587782e-22	21.7289263661991	-3.70803775474524	0.0765190220269781	1.90557165536916e-128	2.60825120328654e-127	126.583650583589	Hit: Both
D5	MC 1568	100	0.979131668463053	1.97127857563835	2.58159474572528e-05	0.000103737476938319	3.98406431895175	0.294599476820446	1.22654441486647	0.0189346583068458	0.0453190182426145	1.34371950693824	Not a hit
D5	MC 1568	500	0.573822028636166	1.4884616266947	0.000657617881882586	0.0020002543907262	2.69891476760455	0.29596325069803	1.22770441060125	0.0304911936288233	0.0629959566482293	1.2006873245419	Not a hit
D5	MC 1568	1000	0.147144612210531	1.10737557953185	0.430022098644057	0.45827172556228	0.338876937018973	0.107463872238707	1.07733271716733	0.366462046543813	0.433811828070784	0.362698610929841	Not a hit
D5	Methylstat (hydrate)	100	1.05158938842282	2.07281216618249	0.00128328439297365	0.00353508530894628	2.45160010131331	0.254692095930699	1.19308108510721	0.0145250949651324	0.0361476795155	1.44191957681924	Not a hit
D5	Methylstat (hydrate)	500	0.407218546555084	1.32612663328185	0.281353968073604	0.312774208163042	0.504769066719263	0.269270995662473	1.20519867810844	0.0571459045370671	0.101747586126973	0.992475885239557	Not a hit
D5	Methylstat (hydrate)	1000	0.534710147109614	1.44865107579383	0.0132304959850042	0.0220773271392744	1.65605350698132	0.179871112036841	1.13278267986419	0.00234456599890634	0.00802281177750763	2.09567339662322	Not a hit
D5	MI-2 (hydrochloride)	100	0.845106799469729	1.79639772412977	0.00537249024923525	0.010894216338727	1.96280400470246	0.389587112911965	1.31001843403621	0.0383372625891368	0.0746298711735196	1.1270873080604	Not a hit
D5	MI-2 (hydrochloride)	500	0.500877751262565	1.41507424699453	0.0836712924883848	0.108106271710656	0.966149110021529	0.395045875762751	1.31498457428186	4.58925715905811e-06	2.51261829458432e-05	4.5998734824169	Not a hit
D5	MI-2 (hydrochloride)	1000	0.694859188069714	1.61872643219297	0.000458817386551469	0.00148860752081143	2.82721979117603	0.153239540633435	1.11206378582907	0.0125212814093517	0.032260713278212	1.49132603467282	Not a hit
