Plate	Cell Type	Day	Dose	Molecule	Rep	CTG Signal
Plate07: C1	HBL-1	D5	1000	DMSO	1	983717
Plate07: C1	HBL-1	D5	1000	(R)-PFI-2 (hydrochloride)	1	982901
Plate07: C1	HBL-1	D5	1000	3,3'-Diindolylmethane	1	1130929
Plate07: C1	HBL-1	D5	1000	RVX-208	1	1128869
Plate07: C1	HBL-1	D5	1000	Trichostatin A	1	7355
Plate07: C1	HBL-1	D5	1000	Unused	1	1121090
Plate07: C1	HBL-1	D5	1000	DMSO	1	961975
Plate07: C1	HBL-1	D5	1000	HPOB	1	1050449
Plate07: C1	HBL-1	D5	1000	OTX015	1	206503
Plate07: C1	HBL-1	D5	1000	CUDC-101	1	76599
Plate07: C1	HBL-1	D5	1000	CAY10398	1	839269
Plate07: C1	HBL-1	D5	1000	Unused	1	1164554
Plate07: C1	HBL-1	D5	1000	DMSO	1	915243
Plate07: C1	HBL-1	D5	1000	PFI-3	1	624087
Plate07: C1	HBL-1	D5	1000	5-Methylcytidine	1	977644
Plate07: C1	HBL-1	D5	1000	LAQ824	1	3659
Plate07: C1	HBL-1	D5	1000	RSC-133	1	1033666
Plate07: C1	HBL-1	D5	1000	Unused	1	958594
Plate07: C1	HBL-1	D5	1000	DMSO	1	675212
Plate08: C2	HBL-1	D5	1000	Bromosporine	2	193368
Plate08: C2	HBL-1	D5	1000	JIB-04	2	23428
Plate08: C2	HBL-1	D5	1000	AGK7	2	1147706
Plate08: C2	HBL-1	D5	1000	Nullscript	2	1029499
Plate08: C2	HBL-1	D5	1000	BML-210	2	971974
Plate08: C2	HBL-1	D5	1000	DMSO	2	527805
Plate08: C2	HBL-1	D5	1000	GSK2801	2	1061795
Plate08: C2	HBL-1	D5	1000	CAY10683	2	1227404
Plate08: C2	HBL-1	D5	1000	5-Methyl-2'-deoxycytidine	2	1243726
Plate08: C2	HBL-1	D5	1000	GSK-LSD1 (hydrochloride)	2	1281869
Plate08: C2	HBL-1	D5	1000	Piceatannol	2	1233699
Plate08: C2	HBL-1	D5	1000	DMSO	2	973896
Plate08: C2	HBL-1	D5	1000	SIRT1/2 Inhibitor IV	2	1119408
Plate08: C2	HBL-1	D5	1000	GSK126	2	1518162
Plate08: C2	HBL-1	D5	1000	EPZ5676	2	1536535
Plate08: C2	HBL-1	D5	1000	RGFP966	2	1173574
Plate08: C2	HBL-1	D5	1000	CAY10591	2	1272477
Plate08: C2	HBL-1	D5	1000	DMSO	2	1016415
Plate08: C2	HBL-1	D5	1000	I-CBP112 (hydrochloride)	2	1147719
Plate08: C2	HBL-1	D5	1000	CPI-203	2	162332
Plate08: C2	HBL-1	D5	1000	MC 1568	2	1311095
Plate08: C2	HBL-1	D5	1000	BRD73954	2	1207942
Plate08: C2	HBL-1	D5	1000	(±)-EX-527	2	1218167
Plate08: C2	HBL-1	D5	1000	DMSO	2	1078405
Plate08: C2	HBL-1	D5	1000	SGC-CBP30	2	1085688
Plate08: C2	HBL-1	D5	1000	MS-436	2	1204411
Plate08: C2	HBL-1	D5	1000	B32B3	2	1371708
Plate08: C2	HBL-1	D5	1000	trans-Resveratrol	2	1079487
Plate08: C2	HBL-1	D5	1000	SAHA	2	119764
Plate08: C2	HBL-1	D5	1000	DMSO	2	1024030
Plate08: C2	HBL-1	D5	1000	UNC0642	2	1103644
Plate08: C2	HBL-1	D5	1000	6-Thioguanine	2	710278
Plate08: C2	HBL-1	D5	1000	α-Hydroxyglutaric Acid (sodium salt)	2	1038143
Plate08: C2	HBL-1	D5	1000	2,4-DPD	2	1155963
Plate08: C2	HBL-1	D5	1000	Tranylcypromine (hydrochloride)	2	1152262
Plate08: C2	HBL-1	D5	1000	DMSO	2	1022001
Plate08: C2	HBL-1	D5	1000	UNC1999	2	1207139
Plate08: C2	HBL-1	D5	1000	Tubastatin A	2	961603
Plate08: C2	HBL-1	D5	1000	S-(5'-Adenosyl)-L-methionine (tosylate)	2	1024659
Plate08: C2	HBL-1	D5	1000	DMOG	2	1043666
Plate08: C2	HBL-1	D5	1000	Unused	2	1105931
Plate08: C2	HBL-1	D5	1000	DMSO	2	979991
Plate08: C2	HBL-1	D5	1000	(R)-PFI-2 (hydrochloride)	2	1079359
Plate08: C2	HBL-1	D5	1000	3,3'-Diindolylmethane	2	1148393
Plate08: C2	HBL-1	D5	1000	RVX-208	2	1235478
Plate08: C2	HBL-1	D5	1000	Trichostatin A	2	7704
Plate08: C2	HBL-1	D5	1000	Unused	2	1212803
Plate08: C2	HBL-1	D5	1000	DMSO	2	966646
Plate08: C2	HBL-1	D5	1000	HPOB	2	1403207
Plate08: C2	HBL-1	D5	1000	OTX015	2	241779
Plate08: C2	HBL-1	D5	1000	CUDC-101	2	77523
Plate08: C2	HBL-1	D5	1000	CAY10398	2	925261
Plate08: C2	HBL-1	D5	1000	Unused	2	1295896
Plate08: C2	HBL-1	D5	1000	DMSO	2	1089241
Plate08: C2	HBL-1	D5	1000	PFI-3	2	854315
Plate08: C2	HBL-1	D5	1000	5-Methylcytidine	2	1085697
Plate08: C2	HBL-1	D5	1000	LAQ824	2	3887
Plate08: C2	HBL-1	D5	1000	RSC-133	2	1208382
Plate08: C2	HBL-1	D5	1000	Unused	2	1113997
Plate08: C2	HBL-1	D5	1000	DMSO	2	682450
Plate09: C3	HBL-1	D5	1000	Bromosporine	3	212313
Plate09: C3	HBL-1	D5	1000	JIB-04	3	43086
Plate09: C3	HBL-1	D5	1000	AGK7	3	1248257
Plate09: C3	HBL-1	D5	1000	Nullscript	3	1026977
Plate09: C3	HBL-1	D5	1000	BML-210	3	1103172
Plate09: C3	HBL-1	D5	1000	DMSO	3	762219
Plate09: C3	HBL-1	D5	1000	GSK2801	3	1055364
Plate09: C3	HBL-1	D5	1000	CAY10683	3	1330495
Plate09: C3	HBL-1	D5	1000	5-Methyl-2'-deoxycytidine	3	1295611
Plate09: C3	HBL-1	D5	1000	GSK-LSD1 (hydrochloride)	3	1441874
Plate09: C3	HBL-1	D5	1000	Piceatannol	3	1227198
Plate09: C3	HBL-1	D5	1000	DMSO	3	1144533
Plate09: C3	HBL-1	D5	1000	SIRT1/2 Inhibitor IV	3	1100749
Plate09: C3	HBL-1	D5	1000	GSK126	3	1483094
Plate09: C3	HBL-1	D5	1000	EPZ5676	3	1444404
Plate09: C3	HBL-1	D5	1000	RGFP966	3	1241672
Plate09: C3	HBL-1	D5	1000	CAY10591	3	1243031
Plate09: C3	HBL-1	D5	1000	DMSO	3	1217143
Plate09: C3	HBL-1	D5	1000	I-CBP112 (hydrochloride)	3	1225503
Plate09: C3	HBL-1	D5	1000	CPI-203	3	188296
Plate09: C3	HBL-1	D5	1000	MC 1568	3	1293831
Plate09: C3	HBL-1	D5	1000	BRD73954	3	1180980
Plate09: C3	HBL-1	D5	1000	(±)-EX-527	3	1254413
Plate09: C3	HBL-1	D5	1000	DMSO	3	1264824
Plate09: C3	HBL-1	D5	1000	SGC-CBP30	3	1158699
Plate09: C3	HBL-1	D5	1000	MS-436	3	1116178
Plate09: C3	HBL-1	D5	1000	B32B3	3	1338205
Plate09: C3	HBL-1	D5	1000	trans-Resveratrol	3	1069691
Plate09: C3	HBL-1	D5	1000	SAHA	3	138714
Plate09: C3	HBL-1	D5	1000	DMSO	3	1311498
Plate09: C3	HBL-1	D5	1000	UNC0642	3	1204104
Plate09: C3	HBL-1	D5	1000	6-Thioguanine	3	1050335
Plate09: C3	HBL-1	D5	1000	α-Hydroxyglutaric Acid (sodium salt)	3	1073645
Plate09: C3	HBL-1	D5	1000	2,4-DPD	3	1165959
Plate09: C3	HBL-1	D5	1000	Tranylcypromine (hydrochloride)	3	1275467
Plate09: C3	HBL-1	D5	1000	DMSO	3	1325733
Plate09: C3	HBL-1	D5	1000	UNC1999	3	1404040
Plate09: C3	HBL-1	D5	1000	Tubastatin A	3	1235416
Plate09: C3	HBL-1	D5	1000	S-(5'-Adenosyl)-L-methionine (tosylate)	3	1190707
Plate09: C3	HBL-1	D5	1000	DMOG	3	1059530
Plate09: C3	HBL-1	D5	1000	Unused	3	1290101
Plate09: C3	HBL-1	D5	1000	DMSO	3	1260014
Plate09: C3	HBL-1	D5	1000	(R)-PFI-2 (hydrochloride)	3	1243249
Plate09: C3	HBL-1	D5	1000	3,3'-Diindolylmethane	3	1334696
Plate09: C3	HBL-1	D5	1000	RVX-208	3	1370824
Plate09: C3	HBL-1	D5	1000	Trichostatin A	3	8705
Plate09: C3	HBL-1	D5	1000	Unused	3	1211482
Plate09: C3	HBL-1	D5	1000	DMSO	3	1254683
Plate09: C3	HBL-1	D5	1000	HPOB	3	1191493
Plate09: C3	HBL-1	D5	1000	OTX015	3	243190
Plate09: C3	HBL-1	D5	1000	CUDC-101	3	83277
Plate09: C3	HBL-1	D5	1000	CAY10398	3	971909
Plate09: C3	HBL-1	D5	1000	Unused	3	1343658
Plate09: C3	HBL-1	D5	1000	DMSO	3	1257447
Plate09: C3	HBL-1	D5	1000	PFI-3	3	675894
Plate09: C3	HBL-1	D5	1000	5-Methylcytidine	3	1267578
Plate09: C3	HBL-1	D5	1000	LAQ824	3	4467
Plate09: C3	HBL-1	D5	1000	RSC-133	3	1371505
Plate09: C3	HBL-1	D5	1000	Unused	3	1275898
Plate09: C3	HBL-1	D5	1000	DMSO	3	835282
Plate10: A1	HBL-1	D5	500	(+)-Abscisic Acid	1	1043089
Plate10: A1	HBL-1	D5	500	Ellagic Acid	1	1513439
Plate10: A1	HBL-1	D5	500	coumarin-SAHA	1	695927
Plate10: A1	HBL-1	D5	500	UNC0631	1	1581065
Plate10: A1	HBL-1	D5	500	Decitabine	1	605942
Plate10: A1	HBL-1	D5	500	DMSO	1	868114
Plate10: A1	HBL-1	D5	500	3-amino Benzamide	1	1512465
Plate10: A1	HBL-1	D5	500	Scriptaid	1	1103363
Plate10: A1	HBL-1	D5	500	I-BET762	1	800861
Plate10: A1	HBL-1	D5	500	UNC0646	1	1668001
Plate10: A1	HBL-1	D5	500	I-BET151	1	470628
Plate10: A1	HBL-1	D5	500	DMSO	1	1286854
Plate10: A1	HBL-1	D5	500	SB939	1	27554
Plate10: A1	HBL-1	D5	500	Suberohydroxamic Acid	1	1672896
Plate10: A1	HBL-1	D5	500	UNC0638	1	1480207
Plate10: A1	HBL-1	D5	500	Methylstat (hydrate)	1	1493823
Plate10: A1	HBL-1	D5	500	(+)-JQ1	1	246305
Plate10: A1	HBL-1	D5	500	DMSO	1	1387978
Plate10: A1	HBL-1	D5	500	PCI 34051	1	1606072
Plate10: A1	HBL-1	D5	500	Apicidin	1	16920
Plate10: A1	HBL-1	D5	500	Phthalazinone pyrazole	1	1300535
Plate10: A1	HBL-1	D5	500	3-Deazaneplanocin A (hydrochloride)	1	694308
Plate10: A1	HBL-1	D5	500	(−)-JQ1	1	1445196
Plate10: A1	HBL-1	D5	500	DMSO	1	1297926
Plate10: A1	HBL-1	D5	500	4-iodo-SAHA	1	54221
Plate10: A1	HBL-1	D5	500	Unused	1	1511357
Plate10: A1	HBL-1	D5	500	Isoliquiritigenin	1	1456193
Plate10: A1	HBL-1	D5	500	Suramin (sodium salt)	1	1417002
Plate10: A1	HBL-1	D5	500	BSI-201	1	1503739
Plate10: A1	HBL-1	D5	500	DMSO	1	1383188
Plate10: A1	HBL-1	D5	500	Sirtinol	1	1453764
Plate10: A1	HBL-1	D5	500	UNC0321 (trifluoroacetate salt)	1	1493257
Plate10: A1	HBL-1	D5	500	CCG-100602	1	1125310
Plate10: A1	HBL-1	D5	500	Nicotinamide	1	1352546
Plate10: A1	HBL-1	D5	500	Sodium 4-Phenylbutyrate	1	1376219
Plate10: A1	HBL-1	D5	500	DMSO	1	1325753
Plate10: A1	HBL-1	D5	500	4-pentynoyl-Coenzyme A (trifluoroacetate salt)	1	1490663
Plate10: A1	HBL-1	D5	500	(-)-Neplanocin A	1	788568
Plate10: A1	HBL-1	D5	500	CAY10669	1	1312841
Plate10: A1	HBL-1	D5	500	2,4-Pyridinedicarboxylic Acid (hydrate)	1	1452059
Plate10: A1	HBL-1	D5	500	Rucaparib (phosphate)	1	1556848
Plate10: A1	HBL-1	D5	500	DMSO	1	1422867
Plate10: A1	HBL-1	D5	500	C646	1	1457890
Plate10: A1	HBL-1	D5	500	Cl-Amidine (hydrochloride)	1	1476183
Plate10: A1	HBL-1	D5	500	Zebularine	1	1323912
Plate10: A1	HBL-1	D5	500	PFI-1	1	1398321
Plate10: A1	HBL-1	D5	500	IOX1	1	1420155
Plate10: A1	HBL-1	D5	500	DMSO	1	1330971
Plate10: A1	HBL-1	D5	500	Tubastatin A (trifluoroacetate salt)	1	1403497
Plate10: A1	HBL-1	D5	500	F-Amidine (trifluoroacetate salt)	1	1625619
Plate10: A1	HBL-1	D5	500	Delphinidin (chloride)	1	1475733
Plate10: A1	HBL-1	D5	500	5-Azacytidine	1	1400258
Plate10: A1	HBL-1	D5	500	MI-2 (hydrochloride)	1	1505067
Plate10: A1	HBL-1	D5	500	DMSO	1	1387793
Plate10: A1	HBL-1	D5	500	Garcinol	1	925087
Plate10: A1	HBL-1	D5	500	JGB1741	1	1424843
Plate10: A1	HBL-1	D5	500	ITF 2357	1	32591
Plate10: A1	HBL-1	D5	500	SGI-1027	1	5048
Plate10: A1	HBL-1	D5	500	MI-nc (hydrochloride)	1	1548682
Plate10: A1	HBL-1	D5	500	DMSO	1	966909
Plate11: A2	HBL-1	D5	500	(+)-Abscisic Acid	2	807053
Plate11: A2	HBL-1	D5	500	Ellagic Acid	2	1395177
Plate11: A2	HBL-1	D5	500	coumarin-SAHA	2	544458
Plate11: A2	HBL-1	D5	500	UNC0631	2	1491560
Plate11: A2	HBL-1	D5	500	Decitabine	2	564613
Plate11: A2	HBL-1	D5	500	DMSO	2	829928
Plate11: A2	HBL-1	D5	500	3-amino Benzamide	2	1335660
Plate11: A2	HBL-1	D5	500	Scriptaid	2	965342
Plate11: A2	HBL-1	D5	500	I-BET762	2	698020
Plate11: A2	HBL-1	D5	500	UNC0646	2	1605621
Plate11: A2	HBL-1	D5	500	I-BET151	2	437242
Plate11: A2	HBL-1	D5	500	DMSO	2	1198005
Plate11: A2	HBL-1	D5	500	SB939	2	21157
Plate11: A2	HBL-1	D5	500	Suberohydroxamic Acid	2	1650587
Plate11: A2	HBL-1	D5	500	UNC0638	2	1416049
Plate11: A2	HBL-1	D5	500	Methylstat (hydrate)	2	1292440
Plate11: A2	HBL-1	D5	500	(+)-JQ1	2	242583
Plate11: A2	HBL-1	D5	500	DMSO	2	1242969
Plate11: A2	HBL-1	D5	500	PCI 34051	2	1458094
Plate11: A2	HBL-1	D5	500	Apicidin	2	14402
Plate11: A2	HBL-1	D5	500	Phthalazinone pyrazole	2	1337107
Plate11: A2	HBL-1	D5	500	3-Deazaneplanocin A (hydrochloride)	2	602901
Plate11: A2	HBL-1	D5	500	(−)-JQ1	2	1508335
Plate11: A2	HBL-1	D5	500	DMSO	2	1355992
Plate11: A2	HBL-1	D5	500	4-iodo-SAHA	2	43882
Plate11: A2	HBL-1	D5	500	Unused	2	1341363
Plate11: A2	HBL-1	D5	500	Isoliquiritigenin	2	1237278
Plate11: A2	HBL-1	D5	500	Suramin (sodium salt)	2	1228778
Plate11: A2	HBL-1	D5	500	BSI-201	2	1372822
Plate11: A2	HBL-1	D5	500	DMSO	2	1276640
Plate11: A2	HBL-1	D5	500	Sirtinol	2	1440422
Plate11: A2	HBL-1	D5	500	UNC0321 (trifluoroacetate salt)	2	1349803
Plate11: A2	HBL-1	D5	500	CCG-100602	2	1153125
Plate11: A2	HBL-1	D5	500	Nicotinamide	2	1198257
Plate11: A2	HBL-1	D5	500	Sodium 4-Phenylbutyrate	2	1407913
Plate11: A2	HBL-1	D5	500	DMSO	2	1229582
Plate11: A2	HBL-1	D5	500	4-pentynoyl-Coenzyme A (trifluoroacetate salt)	2	1438494
Plate11: A2	HBL-1	D5	500	(-)-Neplanocin A	2	784808
Plate11: A2	HBL-1	D5	500	CAY10669	2	1142200
Plate11: A2	HBL-1	D5	500	2,4-Pyridinedicarboxylic Acid (hydrate)	2	1190382
Plate11: A2	HBL-1	D5	500	Rucaparib (phosphate)	2	1486714
Plate11: A2	HBL-1	D5	500	DMSO	2	1243696
Plate11: A2	HBL-1	D5	500	C646	2	1442227
Plate11: A2	HBL-1	D5	500	Cl-Amidine (hydrochloride)	2	1379720
Plate11: A2	HBL-1	D5	500	Zebularine	2	1216129
Plate11: A2	HBL-1	D5	500	PFI-1	2	1229518
Plate11: A2	HBL-1	D5	500	IOX1	2	1389966
Plate11: A2	HBL-1	D5	500	DMSO	2	1277574
Plate11: A2	HBL-1	D5	500	Tubastatin A (trifluoroacetate salt)	2	1375262
Plate11: A2	HBL-1	D5	500	F-Amidine (trifluoroacetate salt)	2	1521006
Plate11: A2	HBL-1	D5	500	Delphinidin (chloride)	2	1464261
Plate11: A2	HBL-1	D5	500	5-Azacytidine	2	1389180
Plate11: A2	HBL-1	D5	500	MI-2 (hydrochloride)	2	1465506
Plate11: A2	HBL-1	D5	500	DMSO	2	1311067
Plate11: A2	HBL-1	D5	500	Garcinol	2	1005602
Plate11: A2	HBL-1	D5	500	JGB1741	2	1310697
Plate11: A2	HBL-1	D5	500	ITF 2357	2	16924
Plate11: A2	HBL-1	D5	500	SGI-1027	2	4963
Plate11: A2	HBL-1	D5	500	MI-nc (hydrochloride)	2	1495499
Plate11: A2	HBL-1	D5	500	DMSO	2	1008272
Plate12: A3	HBL-1	D5	500	(+)-Abscisic Acid	3	610307
Plate12: A3	HBL-1	D5	500	Ellagic Acid	3	460462
Plate12: A3	HBL-1	D5	500	coumarin-SAHA	3	1381199
Plate12: A3	HBL-1	D5	500	UNC0631	3	621603
Plate12: A3	HBL-1	D5	500	Decitabine	3	111002
Plate12: A3	HBL-1	D5	500	DMSO	3	780760
Plate12: A3	HBL-1	D5	500	3-amino Benzamide	3	1186491
Plate12: A3	HBL-1	D5	500	Scriptaid	3	892217
Plate12: A3	HBL-1	D5	500	I-BET762	3	664334
Plate12: A3	HBL-1	D5	500	UNC0646	3	1559986
Plate12: A3	HBL-1	D5	500	I-BET151	3	428501
Plate12: A3	HBL-1	D5	500	DMSO	3	1223550
Plate12: A3	HBL-1	D5	500	SB939	3	17996
Plate12: A3	HBL-1	D5	500	Suberohydroxamic Acid	3	1601155
Plate12: A3	HBL-1	D5	500	UNC0638	3	1406678
Plate12: A3	HBL-1	D5	500	Methylstat (hydrate)	3	1330129
Plate12: A3	HBL-1	D5	500	(+)-JQ1	3	216255
Plate12: A3	HBL-1	D5	500	DMSO	3	1400946
Plate12: A3	HBL-1	D5	500	PCI 34051	3	1286313
Plate12: A3	HBL-1	D5	500	Apicidin	3	16111
Plate12: A3	HBL-1	D5	500	Phthalazinone pyrazole	3	1212320
Plate12: A3	HBL-1	D5	500	3-Deazaneplanocin A (hydrochloride)	3	602130
Plate12: A3	HBL-1	D5	500	(−)-JQ1	3	1385577
Plate12: A3	HBL-1	D5	500	DMSO	3	1451732
Plate12: A3	HBL-1	D5	500	4-iodo-SAHA	3	44425
Plate12: A3	HBL-1	D5	500	Unused	3	1436674
Plate12: A3	HBL-1	D5	500	Isoliquiritigenin	3	1162973
Plate12: A3	HBL-1	D5	500	Suramin (sodium salt)	3	1210085
Plate12: A3	HBL-1	D5	500	BSI-201	3	1365040
Plate12: A3	HBL-1	D5	500	DMSO	3	1346805
Plate12: A3	HBL-1	D5	500	Sirtinol	3	1286575
Plate12: A3	HBL-1	D5	500	UNC0321 (trifluoroacetate salt)	3	1421131
Plate12: A3	HBL-1	D5	500	CCG-100602	3	1095796
Plate12: A3	HBL-1	D5	500	Nicotinamide	3	1253396
Plate12: A3	HBL-1	D5	500	Sodium 4-Phenylbutyrate	3	1383557
Plate12: A3	HBL-1	D5	500	DMSO	3	1383634
Plate12: A3	HBL-1	D5	500	4-pentynoyl-Coenzyme A (trifluoroacetate salt)	3	1235769
Plate12: A3	HBL-1	D5	500	(-)-Neplanocin A	3	776324
Plate12: A3	HBL-1	D5	500	CAY10669	3	1260701
Plate12: A3	HBL-1	D5	500	2,4-Pyridinedicarboxylic Acid (hydrate)	3	1195428
Plate12: A3	HBL-1	D5	500	Rucaparib (phosphate)	3	1344562
Plate12: A3	HBL-1	D5	500	DMSO	3	1264426
Plate12: A3	HBL-1	D5	500	C646	3	1251783
Plate12: A3	HBL-1	D5	500	Cl-Amidine (hydrochloride)	3	1375332
Plate12: A3	HBL-1	D5	500	Zebularine	3	1234945
Plate12: A3	HBL-1	D5	500	PFI-1	3	1256270
Plate12: A3	HBL-1	D5	500	IOX1	3	1362080
Plate12: A3	HBL-1	D5	500	DMSO	3	1208426
Plate12: A3	HBL-1	D5	500	Tubastatin A (trifluoroacetate salt)	3	1137571
Plate12: A3	HBL-1	D5	500	F-Amidine (trifluoroacetate salt)	3	1584639
Plate12: A3	HBL-1	D5	500	Delphinidin (chloride)	3	1491525
Plate12: A3	HBL-1	D5	500	5-Azacytidine	3	1405621
Plate12: A3	HBL-1	D5	500	MI-2 (hydrochloride)	3	1520796
Plate12: A3	HBL-1	D5	500	DMSO	3	1388596
Plate12: A3	HBL-1	D5	500	Garcinol	3	672786
Plate12: A3	HBL-1	D5	500	JGB1741	3	1364466
Plate12: A3	HBL-1	D5	500	ITF 2357	3	30404
Plate12: A3	HBL-1	D5	500	SGI-1027	3	5453
Plate12: A3	HBL-1	D5	500	MI-nc (hydrochloride)	3	1477595
Plate12: A3	HBL-1	D5	500	DMSO	3	1051489
Plate13: B1	HBL-1	D5	500	Gemcitabine	1	88759
Plate13: B1	HBL-1	D5	500	CPTH2 (hydrochloride)	1	1163492
Plate13: B1	HBL-1	D5	500	CAY10603	1	1962
Plate13: B1	HBL-1	D5	500	Panobinostat	1	2578
Plate13: B1	HBL-1	D5	500	Pyroxamide	1	857993
Plate13: B1	HBL-1	D5	500	DMSO	1	790553
Plate13: B1	HBL-1	D5	500	Lomeguatrib	1	1234198
Plate13: B1	HBL-1	D5	500	Etoposide	1	143188
Plate13: B1	HBL-1	D5	500	Chaetocin	1	4156
Plate13: B1	HBL-1	D5	500	MS-275	1	330969
Plate13: B1	HBL-1	D5	500	N-Oxalylglycine	1	1266609
Plate13: B1	HBL-1	D5	500	DMSO	1	1160320
Plate13: B1	HBL-1	D5	500	GSK4112	1	1361301
Plate13: B1	HBL-1	D5	500	Lestaurtinib	1	45663
Plate13: B1	HBL-1	D5	500	Splitomicin	1	1288067
Plate13: B1	HBL-1	D5	500	HNHA	1	1209894
Plate13: B1	HBL-1	D5	500	WDR5-0103	1	1337079
Plate13: B1	HBL-1	D5	500	DMSO	1	1134279
Plate13: B1	HBL-1	D5	500	Octyl-α-ketoglutarate	1	1305375
Plate13: B1	HBL-1	D5	500	Butyrolactone 3	1	1220955
Plate13: B1	HBL-1	D5	500	CBHA	1	1006901
Plate13: B1	HBL-1	D5	500	RG108	1	1335466
Plate13: B1	HBL-1	D5	500	S-(5'-Adenosyl)-L-methionine chloride (hydrochloride)	1	1386369
Plate13: B1	HBL-1	D5	500	DMSO	1	1232234
Plate13: B1	HBL-1	D5	500	Daminozide	1	1296998
Plate13: B1	HBL-1	D5	500	Valproic Acid (sodium salt)	1	1250072
Plate13: B1	HBL-1	D5	500	M 344	1	377662
Plate13: B1	HBL-1	D5	500	2',3',5'-triacetyl-5-Azacytidine	1	1097245
Plate13: B1	HBL-1	D5	500	AMI-1 (sodium salt)	1	1298247
Plate13: B1	HBL-1	D5	500	DMSO	1	1263708
Plate13: B1	HBL-1	D5	500	GSK-J1 (sodium salt)	1	1229051
Plate13: B1	HBL-1	D5	500	Tenovin-1	1	1145612
Plate13: B1	HBL-1	D5	500	Oxamflatin	1	261323
Plate13: B1	HBL-1	D5	500	S-Adenosylhomocysteine	1	1183870
Plate13: B1	HBL-1	D5	500	EPZ005687	1	1072822
Plate13: B1	HBL-1	D5	500	DMSO	1	1187183
Plate13: B1	HBL-1	D5	500	GSK-J2 (sodium salt)	1	1208653
Plate13: B1	HBL-1	D5	500	Sodium Butyrate	1	1167127
Plate13: B1	HBL-1	D5	500	Salermide	1	1242058
Plate13: B1	HBL-1	D5	500	UNC0224	1	1134348
Plate13: B1	HBL-1	D5	500	SGC0946	1	1482658
Plate13: B1	HBL-1	D5	500	DMSO	1	1201231
Plate13: B1	HBL-1	D5	500	GSK-J4 (hydrochloride)	1	1221954
Plate13: B1	HBL-1	D5	500	BIX01294 (hydrochloride hydrate)	1	1221011
Plate13: B1	HBL-1	D5	500	Mirin	1	1154999
Plate13: B1	HBL-1	D5	500	Tubacin	1	1177041
Plate13: B1	HBL-1	D5	500	UNC1215	1	1158809
Plate13: B1	HBL-1	D5	500	DMSO	1	1175255
Plate13: B1	HBL-1	D5	500	GSK-J5 (hydrochloride)	1	1136955
Plate13: B1	HBL-1	D5	500	Anacardic Acid	1	1395186
Plate13: B1	HBL-1	D5	500	Pimelic Diphenylamide 106	1	1416485
Plate13: B1	HBL-1	D5	500	3-Deazaneplanocin A	1	801839
Plate13: B1	HBL-1	D5	500	AK-7	1	1173425
Plate13: B1	HBL-1	D5	500	DMSO	1	1141345
Plate13: B1	HBL-1	D5	500	CI-994	1	812818
Plate13: B1	HBL-1	D5	500	AGK2	1	1219324
Plate13: B1	HBL-1	D5	500	(S)-HDAC-42	1	81026
Plate13: B1	HBL-1	D5	500	Sinefungin	1	1297673
Plate13: B1	HBL-1	D5	500	GSK343	1	1426595
Plate13: B1	HBL-1	D5	500	DMSO	1	826997
Plate14: B2	HBL-1	D5	500	Gemcitabine	2	76738
Plate14: B2	HBL-1	D5	500	CPTH2 (hydrochloride)	2	1212111
Plate14: B2	HBL-1	D5	500	CAY10603	2	2158
Plate14: B2	HBL-1	D5	500	Panobinostat	2	2994
Plate14: B2	HBL-1	D5	500	Pyroxamide	2	961167
Plate14: B2	HBL-1	D5	500	DMSO	2	949726
Plate14: B2	HBL-1	D5	500	Lomeguatrib	2	1281804
Plate14: B2	HBL-1	D5	500	Etoposide	2	166968
Plate14: B2	HBL-1	D5	500	Chaetocin	2	4311
Plate14: B2	HBL-1	D5	500	MS-275	2	430222
Plate14: B2	HBL-1	D5	500	N-Oxalylglycine	2	1450812
Plate14: B2	HBL-1	D5	500	DMSO	2	1302053
Plate14: B2	HBL-1	D5	500	GSK4112	2	1376780
Plate14: B2	HBL-1	D5	500	Lestaurtinib	2	67499
Plate14: B2	HBL-1	D5	500	Splitomicin	2	1218021
Plate14: B2	HBL-1	D5	500	HNHA	2	1254098
Plate14: B2	HBL-1	D5	500	WDR5-0103	2	1301511
Plate14: B2	HBL-1	D5	500	DMSO	2	1412907
Plate14: B2	HBL-1	D5	500	Octyl-α-ketoglutarate	2	1275575
Plate14: B2	HBL-1	D5	500	Butyrolactone 3	2	1526247
Plate14: B2	HBL-1	D5	500	CBHA	2	1034253
Plate14: B2	HBL-1	D5	500	RG108	2	1257482
Plate14: B2	HBL-1	D5	500	S-(5'-Adenosyl)-L-methionine chloride (hydrochloride)	2	1308542
Plate14: B2	HBL-1	D5	500	DMSO	2	1448339
Plate14: B2	HBL-1	D5	500	Daminozide	2	1242425
Plate14: B2	HBL-1	D5	500	Valproic Acid (sodium salt)	2	1499431
Plate14: B2	HBL-1	D5	500	M 344	2	442674
Plate14: B2	HBL-1	D5	500	2',3',5'-triacetyl-5-Azacytidine	2	1351868
Plate14: B2	HBL-1	D5	500	AMI-1 (sodium salt)	2	1386010
Plate14: B2	HBL-1	D5	500	DMSO	2	1449534
Plate14: B2	HBL-1	D5	500	GSK-J1 (sodium salt)	2	1331843
Plate14: B2	HBL-1	D5	500	Tenovin-1	2	1533521
Plate14: B2	HBL-1	D5	500	Oxamflatin	2	300216
