name	variability	bootstrap_lower_bound	bootstrap_upper_bound	p_value	p_value_adj
AC0279:ZNF:C2H2_ZF	4.8363862518343	1.32209002274803	5.61836444958235	3.92147912170179e-15	2.97378833395719e-14
AC0280:ZNF:['C2H2_zinc_finger_factors']	2.28115844552795	0.217470303948543	2.77068363975822	0.00136237325826256	0.00233288109008939
AC0281:ZKSCAN:C2H2_ZF	4.5112811635551	1.49658030607683	5.30159169127798	3.49806382381025e-13	2.00744743762805e-12
AC0282:SMAD:SMAD	2.98356022738245	1.12487065271716	3.48175615205036	6.78852797185902e-06	1.47586768534955e-05
AC0285:ZFP:C2H2_ZF	3.5623508924716	0.396589894159511	4.34438052396153	2.73027581152162e-08	8.24258621772166e-08
AC0286:ZNF33A:C2H2_ZF	4.54227231181566	0.388053570008487	5.08131262839429	2.31167701502095e-13	1.37071943708942e-12
AC0287:ZNF:['C2H2_zinc_finger_factors']	4.05364508635863	1.19104914702286	4.78808215934652	1.12820290031051e-10	4.89042840930945e-10
AC0289:ZNF:['C2H2_zinc_finger_factors']	3.83936550531082	0.720807057605894	4.45206284448444	1.35376305638554e-09	4.95601762596314e-09
AC0291:ZFP/ZNF:C2H2_ZF	5.72972802634167	1.84179707880639	6.56361422945672	3.28313254069017e-21	5.65231196870172e-20
AC0292:ZBTB:C2H2_ZF	4.44216943542162	0.0396966221162491	4.68026742291114	8.71846882343111e-13	4.70649545807256e-12
AC0293:ZNF:C2H2_ZF	2.32511233084715	0.38223078560924	2.79822818524045	0.00102283699341561	0.00181726030138905
AC0294:ZNF:C2H2_ZF	4.68104897324934	0.17797749011661	5.23992909031581	3.4895698197482e-14	2.26822038283633e-13
AC0295:ZNF:C2H2_ZF	4.22171315372198	0.952055980878252	4.86220982761186	1.45659711127707e-11	7.19265395258522e-11
AC0296:ZNF:C2H2_ZF	2.34725153810353	0.813873133274408	2.72995170354597	0.000883296691474553	0.00157607841027812
AC0297:ZNF:C2H2_ZF	3.43860780253276	1.24185984869454	4.04938466204659	9.68242448443854e-08	2.68161060721189e-07
AC0299:HMX:Homeodomain	1.9451687438792	0.399994677474608	2.35612348348311	0.00997148907461684	0.0149807512748371
AC0301:ZNF:C2H2_ZF	5.14188734581641	0.299143494258516	5.949355309445	4.30058381910166e-17	4.21457214271962e-16
AC0302:ZNF:C2H2_ZF	3.73477431400952	0.984589730511154	4.33342506075061	4.32647675156529e-09	1.49780744062342e-08
AC0303:ZNF:C2H2_ZF	3.47327462218786	0.472732186747014	4.21389392288872	6.82372892142618e-08	1.94049791203057e-07
AC0304:ZFP:C2H2_ZF	2.47050880535374	0.0684357791928752	3.02444119325065	0.000379571363887089	0.00070905266509113
AC0305:ZNF:C2H2_ZF	5.2254242060697	1.78793400236431	6.01903637455159	1.19172500083161e-17	1.38023422823588e-16
AC0306:TOPORS:Unknown	6.22143443851345	1.53815617969328	7.19806098656769	5.28713333999594e-25	1.40329330732392e-23
AC0307:ZNF:C2H2_ZF	6.22719400802898	1.83066183049993	7.39403878210691	4.75234363600185e-25	1.31619256353617e-23
AC0308:ZNF:C2H2_ZF	4.93089288563984	1.35452408584249	5.61850674536451	1.0006928163636e-15	8.61407194626502e-15
AC0309:ZNF:C2H2_ZF	4.6861962987756	1.12610320893231	5.35559483092954	3.24956490745215e-14	2.13399262479074e-13
AC0310:ZNF:C2H2_ZF	4.69213141030564	1.24741382893499	5.60104480186005	2.99294530425911e-14	2.00684858822427e-13
AC0311:CTCF:C2H2_ZF	5.83722843783559	0.925590560279642	6.68821336403031	5.17806982388853e-22	9.70126611122645e-21
AC0312:ZNF:C2H2_ZF	4.05884334382387	1.49507593977616	4.71808368983991	1.06035349003497e-10	4.69059148022416e-10
AC0313:ZNF:C2H2_ZF	4.31056683434944	1.33090846009289	5.10311902824753	4.76646812912922e-12	2.46848796606123e-11
AC0314:ZNF:C2H2_ZF	3.41188117819146	0.980007370652659	4.06211407322703	1.26487035134734e-07	3.42860601620535e-07
AC0317:ZNF:C2H2_ZF	4.07341239184248	0.916549327076146	4.56279224623118	8.90769224103003e-11	3.99591546305361e-10
AC0318:ZBTB:C2H2_ZF	3.48907714215179	0.645143894728879	3.93817365813022	5.81057900998449e-08	1.66726974295501e-07
AC0319:ZBTB:C2H2_ZF	2.44419613743799	0.355600367593713	2.86442432836765	0.000456384404664442	0.00084265758194565
AC0320:ZNF:C2H2_ZF	2.99450559373928	0.287020704307309	3.64673509560531	6.17495168108824e-06	1.34706993864836e-05
AC0321:LEF/TCF:Sox	2.73357318532813	0.0141403009722043	3.10625272764377	5.3407337707766e-05	0.000109743464902732
AC0322:ZNF:C2H2_ZF	2.3168469844773	0.42857142620254	2.79011766410747	0.00107998298378978	0.0019056763453576
AC0323:ZNF:C2H2_ZF	4.01441397146449	0.0433684469562234	4.13014942588612	1.79688605475318e-10	7.48115305148872e-10
AC0324:MBD:MBD	3.54552510056877	0.164684786071442	3.75395097920323	3.25207662222625e-08	9.63522236445638e-08
AC0325:ZNF705G/ZNF:C2H2_ZF	3.89801078635719	1.22478827086657	4.64066151034999	6.95428184505219e-10	2.62122931082737e-09
AC0326:ZNF:C2H2_ZF	5.41586641981532	1.74553167171212	6.24495876883025	5.904574856785e-19	7.37492977210205e-18
AC0327:ZBTB:C2H2_ZF	2.32491466536937	0.590983544548428	2.78365480589545	0.00102417024834956	0.00181726030138905
AC0330:LIN28B:CSD	4.76636792190638	0.222558440217322	5.10516739146415	1.0599887837168e-14	7.50236505808448e-14
AC0331:YBX:CSD	3.50231185069375	0.684237492092425	3.84932410723817	5.07578587494567e-08	1.46967072833654e-07
AC0332:ZNF:C2H2_ZF	3.56055870340712	0.327309138159092	3.87280965130685	2.78172819243787e-08	8.3190650637696e-08
AC0334:ZNF:C2H2_ZF	5.47914165380944	0.442751828936081	6.05791138846746	2.12339067774764e-19	2.81791637859426e-18
AC0335:NRF:Unknown	3.12060402453267	0.29322612745466	3.56710834052968	2.01863426978578e-06	4.71014662950014e-06
AC0336:ZNF:C2H2_ZF	3.91818713081042	1.18689867212181	4.55716096944776	5.51656281873199e-10	2.12972758517108e-09
AC0337:ZNF:C2H2_ZF	3.50742755465366	0.937115036920297	4.116489869943	4.81664639340911e-08	1.40100627972676e-07
AC0339:ZNF:['C2H2_zinc_finger_factors']	2.77340388837164	0.480443311715066	3.337089825626	3.89494216536299e-05	8.05544856927345e-05
AC0345:ZNF:C2H2_ZF	1.70950464504816	0.302251446493755	2.0608048778374	0.0325514228567004	0.0454273486111968
AC0347:ZNF:C2H2_ZF	5.7279847952388	1.43346415923532	6.69323200376315	3.38197508165536e-21	5.66925822898542e-20
AC0348:TP:p53	6.61922393060953	0.560312789790459	7.33128649499661	2.64378151343908e-28	1.12272588270713e-26
AC0351:GRHL/TFCP:Grainyhead	2.08609899283862	0.155237590389606	2.52118804493494	0.00451826167837045	0.00736095316910991
AC0352:ZNF:C2H2_ZF	4.90896614639425	0.927600168804322	5.80808251629883	1.37711102041152e-15	1.16962629333619e-14
AC0353:PRDM:C2H2_ZF	2.61498572768982	0.331872121164139	2.82382870871164	0.000132775019035549	0.000261042244214952
AC0354:PRDM/ZEB:['C2H2_zinc_finger_factors']	4.03058114331996	0.701839235310325	4.87334670903973	1.48411848352429e-10	6.26081770864218e-10
AC0356:DMRT/DMRTA:DM	2.80899860604388	0.978990363327331	3.31670282338748	2.9253183098949e-05	6.12969659014161e-05
AC0358:ZNF:C2H2_ZF	1.80231653056658	0.576430331061111	2.14478567702772	0.0208625314689255	0.029796933958981
AC0359:SRF/MEF2B:MADS_box	2.40723763206948	0.781996234351117	2.87125767531099	0.000589066619610352	0.00107210124769084
AC0362:DPF/ZBTB:C2H2_ZF	3.13466814734523	0.782563438338156	3.61343029669187	1.77655578600121e-06	4.20693693562367e-06
AC0363:ZBTB:C2H2_ZF	4.48577325600192	0.0290223381083132	4.62337339995866	4.90846637885076e-13	2.74271323098941e-12
AC0364:ZSCAN:C2H2_ZF	3.18576907555936	0.969655864704837	3.77842211300759	1.1111461925359e-06	2.68106107820214e-06
AC0366:ZNF:C2H2_ZF	2.63342742332112	0.806447411910754	3.15595868573444	0.000115572889503961	0.000228633324888271
AC0367:ZNF:C2H2_ZF	3.32551093874642	0.382010393095017	3.65757711908137	2.95524848933909e-07	7.56021400686345e-07
AC0368:ZNF:C2H2_ZF	4.21861868335086	0.594580318601812	5.12533214111064	1.51372464499885e-11	7.41725076049435e-11
AC0369:ZNF:C2H2_ZF	5.20907695785823	0.796806302018559	6.13214624818002	1.53450163527147e-17	1.65674159604734e-16
AC0370:ZNF/ZNF280A:C2H2_ZF	3.6274479890784	1.20475890317718	4.19486977445175	1.37656292390576e-08	4.40638483682396e-08
AC0371:REST:C2H2_ZF	3.13693623092206	0.94633949461219	3.75037187753802	1.7402318955658e-06	4.13629745326648e-06
AC0375:ZBTB/BANP:C2H2_ZF	4.08114327335304	0.251008439283719	4.38396978129812	8.11875335912243e-11	3.66783396436949e-10
AC0376:ZBED:BED_ZF	2.36401454757422	0.223457671687457	2.5232223188353	0.000789645353540855	0.00142091550905515
AC0377:ZNF385D:C2H2_ZF	3.09080460518806	0.233448359058807	3.47060110351208	2.6407781920319e-06	6.00777038687257e-06
AC0379:FOXK/FOXC:Forkhead	2.05104618014542	0.747791174913271	2.40260857213525	0.00553382018766523	0.00879063206868516
AC0384:FOXO/FOXJ:Forkhead	2.89568995829923	0.741613968937668	3.34804051931913	1.43296918179957e-05	3.07340528217619e-05
AC0386:FOXR:Forkhead	2.59419625194182	0.281136307711388	2.75252941805151	0.000155059125309414	0.00030113616714054
AC0390:CREB/JUND:bZIP	2.10566723649361	0.207858608396362	2.22507421324333	0.00402794572287422	0.00662997784359399
AC0391:FOXN:Forkhead	3.36457757537765	0.161093123261304	3.58016744553465	2.01895975920099e-07	5.2708088795534e-07
AC0392:CENPBD/GMEB:CxxC	1.79546518899066	0.231005164016464	1.94312193494292	0.0215792504022367	0.0306146603702111
AC0394:PAX:Homeodomain,Paired_box	5.01631965665386	0.865921967227712	5.63985915554946	2.84445498401157e-16	2.62596786205126e-15
AC0395:SOX:Sox	3.43097412430099	0.968312191690519	4.07091792620567	1.04527615076738e-07	2.87000391396043e-07
AC0396:POU2F:Homeodomain,POU	3.29153853648833	0.716959834087525	3.96602094184509	4.10040100345849e-07	1.03649025365201e-06
AC0397:POU2F/POU3F:Homeodomain,POU	4.49538591681048	1.32235968240105	5.17973439742097	4.32120989442514e-13	2.43593867499895e-12
AC0398:POU6F:Homeodomain	3.72063085325813	0.392749975378142	4.38053674712818	5.04954097979285e-09	1.71093489581279e-08
AC0400:GMEB:SAND	1.80084245877829	0.0800808944009342	2.0830863092154	0.0210149616615995	0.0299474957012056
AC0405:ZNF:C2H2_ZF	5.10059731863713	0.335326127380906	5.60863434638662	8.0466389103256e-17	7.65031191922001e-16
AC0406:ZNF:C2H2_ZF	2.35340641406062	0.5290955256539	2.72999427526572	0.000847772159249748	0.0015169406332643
AC0407:RXRG/RARB:Nuclear_receptor	1.93480002345447	0.67601876426583	2.28638938664995	0.0105433029986879	0.015802550612151
AC0408:RORC/RORA:Nuclear_receptor	4.7020129151049	0.741081491899778	5.38571234764862	2.60923853123287e-14	1.768175472761e-13
AC0409:NR2E:Nuclear_receptor	4.90651765696526	1.20595617364893	5.58146228207456	1.4269679346946e-15	1.19602444000061e-14
AC0410:RARA/RARG:Nuclear_receptor	7.64827960798957	1.11465195855638	8.26141622200615	8.31123379820616e-38	1.05885118589146e-35
AC0411:NR1I/VDR:Nuclear_receptor	5.92921588647916	1.45581135770935	6.70511841328233	1.03689183481511e-22	2.13064547992654e-21
AC0412:NR1I/NR1H:Nuclear_receptor	8.57562533135959	1.43504563684253	9.58993974938323	1.4716960602077e-47	3.12490130117435e-45
AC0413:THRB/RARA:Nuclear_receptor	9.80567868588344	1.3213251974466	11.00279802254	3.13678818091069e-62	1.99813407124011e-59
AC0414:NR4A/NR2C:Nuclear_receptor	4.88688970442542	1.20878129663796	5.67818962563336	1.89645683809299e-15	1.53753836308067e-14
AC0415:RARA/ESRRA:Nuclear_receptor	5.15252481840115	0.957565528724552	5.91638695550579	3.6565040189947e-17	3.69713184142797e-16
AC0416:RXRA/NR2C:Nuclear_receptor	4.87689682249241	1.04271160937986	5.48177786447699	2.19097781217142e-15	1.74456608294149e-14
AC0417:NR2E:Nuclear_receptor	2.06804001448363	0.529413481171216	2.47623158140375	0.00501818004250967	0.00807217345221884
AC0418:ZNF:C2H2_ZF	3.61599494554147	1.09860393849628	4.20266003390412	1.55428601141148e-08	4.90138707558965e-08
AC0419:ESR/ESRRA:Nuclear_receptor	4.84774055567593	0.866753170671711	5.31484877006984	3.33280759063188e-15	2.55782944003917e-14
AC0420:THRA/THRB:Nuclear_receptor	6.03084596685625	1.63642635499947	6.8940548582609	1.70275343679818e-23	4.17174592015555e-22
AC0421:THRB:Nuclear_receptor	4.83094098151967	0.986199285339986	5.48893522499862	4.2390324201897e-15	3.17678076665981e-14
AC0422:ESRRA/NR5A:Nuclear_receptor	4.8865122300834	1.81743705814581	5.6950850726228	1.90683721637948e-15	1.53753836308067e-14
AC0424:NR4A:Nuclear_receptor	3.47422341646753	0.767578429415472	4.02322174538415	6.75834224408921e-08	1.93052197734746e-07
AC0425:NR2E:Nuclear_receptor	2.83314175797897	0.338360982038141	3.43900849633466	2.40366075190498e-05	5.08681694007797e-05
AC0426:HNF4A/ZNF:Nuclear_receptor	3.92606678926662	1.09610509175776	4.65417065131673	5.03778789059522e-10	1.98090795451182e-09
AC0427:NR6A:Nuclear_receptor	5.85180961612665	1.46551360869906	6.68811266262056	4.0197510329568e-22	7.75933759998025e-21
AC0428:NKX:Homeodomain	2.54781303438954	0.203660142277571	3.10895645649036	0.000218134273571214	0.000419793148836445
AC0429:GLI:C2H2_ZF	3.93545132961959	0.910822514106439	4.43550097912753	4.52036407555598e-10	1.79966994758072e-09
AC0430:TCF7L/LEF:Sox	3.70486963157289	0.817158383730555	4.46099413848645	5.99422437481345e-09	1.99912090406082e-08
AC0431:LEF:Sox	3.92908124874112	1.16533912894199	4.66842410561938	4.86557475973628e-10	1.92507523102609e-09
AC0433:HNF4A/HNF4G:Nuclear_receptor	4.60026992559789	1.1208173313874	5.44443484997964	1.05644101311114e-13	6.40907547954092e-13
AC0434:NR2F/RXRG:Nuclear_receptor	3.83132181544883	1.06876245144454	4.41532887229229	1.48205702192623e-09	5.36403592594892e-09
AC0435:ZNF:C2H2_ZF	2.07849745457922	0.431512893930574	2.49936398014887	0.0047229088735958	0.00761643785438107
AC0436:BPTF/FOXC:Unknown	2.38483663649567	0.552535985016745	2.86208391840216	0.000686182313193469	0.00124529382764741
AC0437:CEBPA:bZIP	1.76895150241521	0.154394902836521	2.15697129399036	0.0245580221526972	0.0346385209622249
AC0439:ZNF/DMRT:C2H2_ZF	3.57660430585522	1.13525905983012	4.24765890517765	2.35271482140032e-08	7.17071455134931e-08
AC0441:WT/HOXB:Homeodomain	3.93694526715135	0.514283455650471	4.48936323967106	4.44293595582223e-10	1.77996868167218e-09
AC0447:ZFP:C2H2_ZF	1.86016471192859	0.443934830406489	2.23356757647686	0.0155928468816871	0.0227291612440153
AC0450:FEZF:C2H2_ZF	3.22835245959475	0.382165904305808	3.93469030631278	7.46903607610751e-07	1.83697914304266e-06
AC0451:ZNF:C2H2_ZF	3.70775795405749	1.02544883877459	4.45166505659285	5.80909788843701e-09	1.94757650259704e-08
AC0453:ZNF:C2H2_ZF	1.99074866190445	0.724406164783985	2.32805752078401	0.00777236772405159	0.011901438077454
AC0460:ZNF:C2H2_ZF	3.45361716339428	0.0662229629344195	3.65854964132559	8.3250569850496e-08	2.32590407871781e-07
AC0462:ZNF:C2H2_ZF	1.7687776805243	0.401263608345874	2.08490745154582	0.0245786679355191	0.0346385209622249
AC0463:ZNF:C2H2_ZF	3.13820202006128	0.398245502479264	3.72587193457593	1.72027200146928e-06	4.10416953159525e-06
AC0464:ZNF:C2H2_ZF	2.29317235773695	0.713020969163198	2.7161024368666	0.00126046418159452	0.00218778115442972
AC0465:ZIK:C2H2_ZF	3.92228120712967	1.14131486632096	4.65739740843244	5.26250694483556e-10	2.05657479991426e-09
AC0466:ZNF:C2H2_ZF	3.17386786584953	1.04845169308698	3.77234633945348	1.24036501907828e-06	2.98155666850137e-06
AC0468:ZNF780A:C2H2_ZF	3.54152142188707	1.1789514169664	4.18096383438858	3.38983404760188e-08	9.99687170519629e-08
AC0470:ZNF:C2H2_ZF	3.12459252337209	0.793051561745933	3.6935638075475	1.94693347529812e-06	4.55954641090038e-06
AC0471:ZNF:C2H2_ZF	4.64702599717824	1.11601839611846	5.50046727671129	5.57755723779238e-14	3.51509928151926e-13
AC0472:ZNF:C2H2_ZF	4.44553073970111	1.55200099154664	5.13551214255848	8.34251140262011e-13	4.54203398587095e-12
AC0473:ZNF:C2H2_ZF	4.79899835652112	1.27705015797693	5.52067465279557	6.68116461815369e-15	4.94872309507431e-14
AC0474:ZNF:C2H2_ZF	3.77106617281335	1.28546281832645	4.43599763772999	2.90198320969263e-09	1.03271692992972e-08
AC0475:ZNF:C2H2_ZF	4.54025449032009	1.38288814489001	5.35146722785217	2.37508446139758e-13	1.38800807514703e-12
AC0477:ZNF:C2H2_ZF	3.78304843784745	0.966871587259694	4.32651434266487	2.54124689757584e-09	9.09423749301016e-09
AC0478:ZNF/PAX:C2H2_ZF	3.45677190262451	0.121744634065994	3.95856888600532	8.06420433257046e-08	2.2629507312103e-07
AC0479:PAX:Homeodomain,Paired_box	5.66789572443975	1.52460917166695	6.76096277421645	9.34906189297724e-21	1.41794105376821e-19
AC0480:ZFP:C2H2_ZF	4.03575087881091	1.33031245390282	4.69233023426551	1.39584787103738e-10	5.94286140338867e-10
AC0481:ZNF:C2H2_ZF	3.0799937120781	0.652258862485929	3.40668476911844	2.90914834144347e-06	6.59475976334338e-06
AC0482:ZNF:C2H2_ZF	5.33110630781455	1.14199169914199	6.12486151687656	2.27981065862518e-18	2.68933220285971e-17
AC0483:ZNF:C2H2_ZF	3.75131417476206	0.799608722194096	4.34385675889865	3.60833862571439e-09	1.25601732490714e-08
AC0484:ZNF:C2H2_ZF	4.46136358082792	0.956540335461223	5.36978323364761	6.77523090754824e-13	3.75288877226803e-12
AC0485:ZNF:C2H2_ZF	3.0163883719821	0.669323251576145	3.61570886932645	5.10384301351606e-06	1.12496470574731e-05
AC0486:ZFP/ZFP69B:C2H2_ZF	2.76662551123242	0.254107076575053	3.37882786521281	4.11134190441853e-05	8.47548476736117e-05
AC0487:ZNF:C2H2_ZF	4.24902882502264	0.973045340046767	5.0908007251031	1.0358777164552e-11	5.15511019829659e-11
AC0489:ZNF:C2H2_ZF	5.9818838398479	0.352730513259903	6.56453356068217	4.08162293082891e-23	9.28569216763576e-22
AC0490:ZNF:C2H2_ZF	4.54607461105768	1.62419869569539	5.30597358349414	2.19668470615967e-13	1.32008316775822e-12
AC0491:ZNF:C2H2_ZF	5.2117527788943	1.32993707414818	6.28521479514755	1.47238072346439e-17	1.61708020835658e-16
AC0492:ZNF:C2H2_ZF	3.75342638285378	0.596405921794145	4.53488527187648	3.52544990726188e-09	1.23390746754166e-08
AC0493:ZNF:C2H2_ZF	5.64490378032602	1.7012870081036	6.47808360827526	1.37556311312882e-20	2.03775279782107e-19
AC0494:ZNF:C2H2_ZF	2.78350438122545	0.789167011383157	3.33721504024783	3.59248254751785e-05	7.4784685711401e-05
AC0495:ZNF:C2H2_ZF	3.20003226347346	1.00296886908303	3.814960662827	9.73331591096288e-07	2.37552576064496e-06
AC0496:ZNF:C2H2_ZF	2.18946843579555	0.494355728143259	2.66614529748919	0.00242949359862962	0.00409414661991288
AC0497:ZNF:C2H2_ZF	3.07907171131993	0.980613261021499	3.6654214953786	2.93321203126374e-06	6.62573072310284e-06
AC0498:ZNF:C2H2_ZF	5.67040036581975	0.482729133281736	6.24840481981918	8.96305714885456e-21	1.39255302532204e-19
AC0499:ZBTB:C2H2_ZF	2.04921933161782	0.123562743168765	2.22980387327753	0.00559201059920537	0.00886097201913886
AC0501:ZNF:C2H2_ZF	3.76495349304011	0.855651981835753	4.51201402914777	3.1047751970608e-09	1.09874544473763e-08
AC0502:ZNF:C2H2_ZF	5.68438367212067	1.00417776120645	6.49641668212361	7.08060097471238e-21	1.12758570522295e-19
AC0503:ZNF:C2H2_ZF	3.30884658073794	0.258275033875621	4.04069018601295	3.47180569496554e-07	8.84616091077219e-07
AC0504:ZNF:C2H2_ZF	4.13266133865584	0.781555473242553	4.92039877065547	4.3558220185817e-11	2.04019016605628e-10
AC0505:ZNF:C2H2_ZF	3.69176019691883	1.31022780759104	4.33863144455147	6.90925251751862e-09	2.29228846544759e-08
AC0506:ZNF:['C2H2_zinc_finger_factors']	2.87973632382246	0.636903015328179	3.45374563547529	1.6369401100358e-05	3.49909681239196e-05
AC0510:ZNF:C2H2_ZF	4.13519169543262	0.602934298627918	4.51520600791951	4.22374395021828e-11	1.99298140465855e-10
AC0511:ZNF:C2H2_ZF	3.91252591023969	1.21597660172894	4.55039299972992	5.88769922469469e-10	2.25931590730754e-09
AC0512:ZNF:C2H2_ZF	2.90847678518826	0.403149608512081	3.53061602258669	1.28726043716376e-05	2.77960982533328e-05
AC0513:NR3C/AR:Nuclear_receptor	2.66069270685286	0.484202574281724	3.21967197516423	9.39554092466519e-05	0.000188206275755086
AC0514:NR3C/AR:Nuclear_receptor	3.38308294622576	0.830280571586561	3.91557724551374	1.68281732230099e-07	4.46647764294055e-07
AC0515:NR3C:Nuclear_receptor	5.42041945528351	0.858582550079389	6.15466663245912	5.4878816612115e-19	6.99156123638345e-18
AC0516:ZNF:C2H2_ZF	5.94828749093459	1.36610894371711	6.83731394084271	7.40518535149037e-23	1.57236768963312e-21
AC0517:ZNF585A:C2H2_ZF	3.44003106181297	1.07869872017077	4.11793647808129	9.5450191700597e-08	2.65509921892054e-07
AC0518:NKX/MSANTD:['Homeo_domain_factors']	3.61465040981767	0.626184598846833	4.21051760360074	1.57655932947232e-08	4.94713444765452e-08
AC0519:NKX:Homeodomain	3.24817618131103	0.59584166333548	3.70135929493757	6.19627269600348e-07	1.53171897744974e-06
AC0521:ZNF:C2H2_ZF	3.3636434896733	1.05921557566731	3.92772654639036	2.03754757862335e-07	5.29762370442072e-07
AC0522:ZKSCAN:C2H2_ZF	2.65683599113465	0.73767953944432	3.16477073645314	9.67618297038866e-05	0.000193220330788012
AC0525:NFYA/NFYB:CBF/NF-Y	2.0007230041822	0.0176238753269018	2.22998422013536	0.00735349368749735	0.0113970206300141
AC0526:GFI/GFI1B:C2H2_ZF	3.10730342390774	0.964616004706671	3.69364820453259	2.27656878132516e-06	5.25425475979756e-06
AC0527:PBX/PKNOX:Homeodomain	5.59817345330963	1.12551985020451	6.35510971377596	3.00059163413129e-20	4.28946271110105e-19
AC0528:ANHX:Homeodomain	2.5925068812244	0.602430169587202	3.10580449025577	0.000157017152734402	0.000304011934017672
AC0529:ZNF:C2H2_ZF	1.99241262153983	0.0256450834843921	2.16636085755701	0.00770103523128556	0.0118206251622383
AC0530:ZNF:C2H2_ZF	3.51721688625648	1.16336010638632	4.04263460607718	4.35609298828206e-08	1.27872407075377e-07
AC0531:ZNF:C2H2_ZF	1.99369791751664	0.400102604266461	2.39730226648704	0.00764633836435178	0.0117912095815684
AC0533:POU3F/POU1F:Homeodomain,POU	3.03303537516586	0.156330089800079	3.32040982774922	4.4108938941905e-06	9.82426367342429e-06
AC0536:POU3F/POU2F:Homeodomain,POU	2.01234209884576	0.412010418912216	2.36428922921732	0.00689119491134352	0.0107065638012825
AC0537:POU4F:Homeodomain,POU	1.97141877007462	0.523493976588668	2.324172083252	0.00864551858687639	0.0131123698567625
AC0539:IRX:Homeodomain	2.72515558226556	0.100710141715099	3.33603491778398	5.70559777866191e-05	0.000116863851607963
AC0540:ASCL:bHLH	2.36603700212794	0.131366172951891	2.46911927121877	0.000778993245509812	0.00140571868948938
AC0542:ZBTB:C2H2_ZF	2.52166053471405	0.429293240058879	2.83044476080432	0.000263642800203171	0.000502815759668922
AC0543:PROX:Prospero	1.69266828938572	0.53514355193861	2.00089483844777	0.0351835643611401	0.0484058974039876
AC0545:CREB:bZIP	2.41297038071265	0.104543532544957	2.74787480383509	0.000566362036391785	0.00103670292293554
AC0546:ZNF:C2H2_ZF	3.27660333322991	0.700755354834434	3.68415790675251	4.73006908983312e-07	1.19061274132803e-06
AC0548:NR2E:Nuclear_receptor	3.10606362613174	0.936351599349035	3.61037794231037	2.30216586133039e-06	5.29415037425075e-06
AC0549:ZNF:C2H2_ZF	2.283762737113	0.524692172853187	2.63418411423277	0.00133965609381299	0.00230016423654683
AC0552:HES/MAX:bHLH	2.49326706002636	0.0288766546592016	3.04375104606089	0.000323080595316097	0.000608250352130082
AC0554:HIF1A/TCFL:bHLH	1.70739583572027	0.0608208333004229	1.84663132562366	0.0328716331870054	0.0456192382137744
AC0555:SREBF:bHLH	3.60472215324974	0.104326161626601	4.01227331059866	1.75091590463971e-08	5.41423995755094e-08
AC0556:USF/BHLHE:bHLH	2.45599597822174	0.2291425726625	2.6472170078864	0.000420295150519256	0.000778279101397575
AC0560:PAX:Homeodomain,Paired_box	1.83348467364819	0.316880106085609	2.21942447798457	0.0178572675790179	0.025970501022453
AC0564:PITX/OTX:Homeodomain	3.37887647979166	0.250470681902523	3.65946018819374	1.75410374862498e-07	4.61720697468641e-07
AC0565:ZNF:C2H2_ZF	5.35649337105125	0.74184735539927	6.0474147686877	1.52462090287027e-18	1.83242172665728e-17
AC0567:HMX/ISL:Homeodomain	3.24817618131103	0.59584166333548	3.70135929493757	6.19627269600348e-07	1.53171897744974e-06
AC0568:ZNF:C2H2_ZF	2.03369794664193	0.133326065371636	2.43050083660009	0.00610915954053075	0.00958506065841894
AC0571:BARHL/MSX:Homeodomain	1.87426164336737	0.660955319114585	2.20453544857516	0.0145015234854813	0.0212844941480452
AC0572:BARHL:Homeodomain	4.00370479811239	0.0270729681249993	4.41266599493765	2.03865351113413e-10	8.32450183713105e-10
AC0576:PAX/CRX:Homeodomain	1.70819159441934	0.126601298348068	1.8359486599818	0.0327504880921653	0.04555035134216
AC0577:POU2F:Homeodomain,POU	2.4599228439025	0.316539169847718	2.82013160021808	0.000408889992196678	0.000759367128365259
AC0578:LCORL:Pipsqueak	3.64402716368372	0.640412617370543	4.31339552655041	1.15384863723022e-08	3.7500080709982e-08
AC0580:VENTX:Homeodomain	2.28434048048738	0.00816680132264613	2.58218050696237	0.00133466416955455	0.00229778669190878
AC0581:ZSCAN:C2H2_ZF	3.82487548841668	0.963224128697264	4.335593597768	1.59336863630685e-09	5.73432667416645e-09
AC0585:HESX/HOXB:Homeodomain	2.28434048048738	0.00816680132264613	2.58218050696237	0.00133466416955455	0.00229778669190878
AC0588:POU2F/POU3F:Homeodomain,POU	4.52327324051471	1.06370611367668	5.14633681090911	2.98102432500927e-13	1.72628408639173e-12
AC0589:POU2F:Homeodomain,POU	3.40114128584324	0.219456267224266	3.90773735202631	1.40739537718691e-07	3.78274622475975e-07
AC0590:HOXC/CDX:Homeodomain	3.42721003657407	0.866356349983988	3.96993424366595	1.08541578730356e-07	2.96742427687711e-07
AC0592:CDX/HOXA:Homeodomain	2.67301219480402	0.0543259415242485	3.16161285284483	8.54981828377598e-05	0.000171805496743385
AC0593:ELK/ETV:Ets	2.41156649537404	0.0620582880154498	2.60396297789351	0.000571845328641971	0.00104374061416887
AC0595:NKX:Homeodomain	1.82575362225441	0.122094681159672	2.06699005275513	0.0185650400735962	0.02687711483382
AC0597:NKX:Homeodomain	2.01387673261444	0.249057845006069	2.19472492534374	0.00683213082874209	0.0106407514374296
